bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
HAMA - Fears,C102075,HAMA - Fears (C102075),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Fears;HAMA103;HAMA - Fears,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Fears; of dark, of strangers, of being left alone, of animals, of traffic, of crowds.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Fears (C102075),4
HAMA - Gastrointestinal Symptoms,C102083,HAMA - Gastrointestinal Symptoms (C102083),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Gastrointestinal Symptoms;HAMA111;HAMA - Gastrointestinal Symptoms,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Gastrointestinal symptoms; difficulty swallowing, wind abdominal pain, burning sensations, abdominal fullness, nausea, vomiting, borborygmi, looseness of bowels, loss of weight, constipation.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Gastrointestinal Symptoms (C102083),4
HAMA - Genitourinary Symptoms,C102084,HAMA - Genitourinary Symptoms (C102084),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Genitourinary Symptoms;HAMA112;HAMA - Genitourinary Symptoms,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Genitourinary symptoms; frequency of micturition, urgency of micturition, amenorrhea, menorrhagia, development of frigidity, premature ejaculation, loss of libido, impotence.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Genitourinary Symptoms (C102084),4
HAMA - Insomnia,C102076,HAMA - Insomnia (C102076),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Insomnia;HAMA104;HAMA - Insomnia,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Insomnia; difficulty falling asleep, broken sleep, unsatisfying sleep and fatigue on waking, dreams, nightmares, night terrors.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Insomnia (C102076),4
HAMA - Intellectual,C102077,HAMA - Intellectual (C102077),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Intellectual;HAMA105;HAMA - Intellectual,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Intellectual; difficulty in concentration, poor memory.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Intellectual (C102077),4
HAMA - Respiratory Symptoms,C102082,HAMA - Respiratory Symptoms (C102082),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Respiratory Symptoms;HAMA110;HAMA - Respiratory Symptoms,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Respiratory symptoms; pressure or constriction in chest, choking feelings, sighing, dyspnea.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Respiratory Symptoms (C102082),4
HAMA - Somatic (Muscular),C102079,HAMA - Somatic (Muscular) (C102079),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Somatic (Muscular);HAMA107;HAMA - Somatic (Muscular),Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Somatic (muscular); pains and aches, twitching, stiffness, myoclonic jerks, grinding of teeth, unsteady voice, increased muscular tone.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Somatic (Muscular) (C102079),4
HAMA - Somatic (Sensory),C102080,HAMA - Somatic (Sensory) (C102080),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Somatic (Sensory);HAMA108;HAMA - Somatic (Sensory),Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Somatic (sensory); tinnitus, blurring of vision, hot and cold flushes, feelings of weakness, pricking sensation.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Somatic (Sensory) (C102080),4
HAMA - Tension,C102074,HAMA - Tension (C102074),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Tension;HAMA102;HAMA - Tension,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Tension; feelings of tension, fatigability, startle response, moved to tears easily, trembling, feelings of restlessness, inability to relax.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Tension (C102074),4
HAMA - Total Score,C155646,HAMA - Total Score (C155646),C101876,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1;HAMA Questionnaire Question,HAMA1-Total Score;HAMA115;HAMA - Total Score,Ordinal,Hamilton Anxiety Rating Scale (HAMA) Total score.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Total Score (C155646),4
HAMA Questionnaire Question,C101876,HAMA Questionnaire Question (C101876),C211913,QRS Instrument Questions,,,A question associated with the HAMA questionnaire.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876),0
HBI - Abdominal Mass,C191047,HBI - Abdominal Mass (C191047),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Abdominal Mass;HBI0104;HBI - Abdominal Mass,Ordinal,Harvey-Bradshaw Index (HBI) Abdominal mass.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Abdominal Mass (C191047),4
HBI - Abdominal Pain,C191045,HBI - Abdominal Pain (C191045),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Abdominal Pain;HBI0102;HBI - Abdominal Pain,Ordinal,Harvey-Bradshaw Index (HBI) Abdominal pain (for the previous day).,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Abdominal Pain (C191045),5
HBI - Complication: Abscess,C191055,HBI - Complication: Abscess (C191055),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Complication: Abscess;HBI0105H;HBI - Complication: Abscess,Ordinal,Harvey-Bradshaw Index (HBI) Complication: Abscess.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Complication: Abscess (C191055),4
HBI - Complication: Anal Fissures,C191053,HBI - Complication: Anal Fissures (C191053),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI - Complication: Anal Fissures;HBI01-Complication: Anal Fissures;HBI0105F,Ordinal,Harvey-Bradshaw Index (HBI) Complication: Anal fissures.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Complication: Anal Fissures (C191053),4
HBI - Complication: Aphthous Ulcers,C191051,HBI - Complication: Aphthous Ulcers (C191051),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Complication: Aphthous Ulcers;HBI0105D;HBI - Complication: Aphthous Ulcers,Ordinal,Harvey-Bradshaw Index (HBI) Complication: Aphthous ulcers.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Complication: Aphthous Ulcers (C191051),4
HBI - Complication: Arthralgia,C191048,HBI - Complication: Arthralgia (C191048),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Complication: Arthralgia;HBI0105A;HBI - Complication: Arthralgia,Ordinal,Harvey-Bradshaw Index (HBI) Complication: Arthralgia.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Complication: Arthralgia (C191048),4
HBI - Complication: Erythema Nodosum,C191050,HBI - Complication: Erythema Nodosum (C191050),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Complication: Erythema Nodosum;HBI0105C;HBI - Complication: Erythema Nodosum,Ordinal,Harvey-Bradshaw Index (HBI) Complication: Erythema nodosum.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Complication: Erythema Nodosum (C191050),4
HBI - Complication: New Fistula,C191054,HBI - Complication: New Fistula (C191054),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Complication: New Fistula;HBI0105G;HBI - Complication: New Fistula,Ordinal,Harvey-Bradshaw Index (HBI) Complication: New fistula.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Complication: New Fistula (C191054),4
HBI - Complication: Pyoderma Gangrenosum,C191052,HBI - Complication: Pyoderma Gangrenosum (C191052),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Complication: Pyoderma Gangrenosum;HBI0105E;HBI - Complication: Pyoderma Gangrenosum,Ordinal,Harvey-Bradshaw Index (HBI) Complication: Pyoderma gangrenosum.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Complication: Pyoderma Gangrenosum (C191052),4
HBI - Complication: Uveitis,C191049,HBI - Complication: Uveitis (C191049),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Complication: Uveitis;HBI0105B;HBI - Complication: Uveitis,Ordinal,Harvey-Bradshaw Index (HBI) Complication: Uveitis.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Complication: Uveitis (C191049),4
HBI - General Well-being,C191044,HBI - General Well-being (C191044),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-General Well-being;HBI0101;HBI - General Well-being,Ordinal,Harvey-Bradshaw Index (HBI) Patient's general well-being (for the previous day).,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - General Well-being (C191044),5
HBI - Number Liquid Stools,C191046,HBI - Number Liquid Stools (C191046),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Number Liquid Stools;HBI0103;HBI - Number Liquid Stools,Ordinal,Harvey-Bradshaw Index (HBI) Number of liquid stools (for the previous day).,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Number Liquid Stools (C191046),5
HBI - Total Score,C191056,HBI - Total Score (C191056),C190943,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01;Harvey-Bradshaw Index Clinical Classification Question,HBI01-Total Score;HBI0106;HBI - Total Score,Ordinal,Harvey-Bradshaw Index (HBI) Total score.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943); HBI - Total Score (C191056),4
HER2-Positive Breast Carcinoma,C53556,HER2-Positive Breast Carcinoma (C53556),,Genetic Testing;Gene Expression Analysis;Gene Products;Genetic Variation;Genetic Variation Analysis;Cancer Biomarkers,ERBB2 Overexpressing Subtype of Breast Carcinoma;HER2 Overexpressing Breast Carcinoma;HER2 Overexpressing Subtype of Breast Carcinoma,Quantitative;Ordinal,"A biologic subset of breast carcinoma defined by high expression of HER2, GRB7, and TRAP100, and by lack of expression of estrogen receptor (ER).",0,HER2-Positive Breast Carcinoma (C53556),6
HER2/Neu Positive,C68748,HER2/Neu Positive (C68748),C16152,Genetic Testing;Gene Expression Analysis;Gene Products;Genetic Variation;Genetic Variation Analysis;Cancer Biomarkers,ERBB2 Positive;HER-2 Positive;HER2 Positive,Quantitative;Ordinal,A laboratory test result indicating the presence of HER2/Neu in a tissue sample.,2,Receptor Status (C94299); HER2/Neu Status (C16152); HER2/Neu Positive (C68748),6
HER2/Neu Status,C16152,HER2/Neu Status (C16152),C94299,Genetic Testing;Gene Expression Analysis;Gene Products;Genetic Variation;Genetic Variation Analysis;Cancer Biomarkers,ERBB2 Status;HER2/Her2/Neu Value;HER2/neu,Ordinal,The presence or absence of Her2/Neu on a tissue sample.,1,Receptor Status (C94299); HER2/Neu Status (C16152),7
Hamilton Anxiety Rating Scale Clinical Classification,C102118,Hamilton Anxiety Rating Scale Clinical Classification (C102118),C118969,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1,HAM-A;HAMA;HAMA1,,"A standardized rating scale developed by M. Hamilton in 1959 which is used to evaluate the severity of an individual's state of neurotic anxiety. This instrument contains 14 questions or types of symptoms associated with anxiety such as fear, mood, insomnia, and somatic symptoms, which is completed during a semi-structured interview. Each symptom is rated on a scale of 0-4 with 0 being none and 4 being the most severe. A score of 0-17 is considered 'mild', while a score of 18-24 is 'mild to moderate' and a score greater than 24 is 'moderate to severe.'",1,Clinical or Research Assessment Classification (C118969); Hamilton Anxiety Rating Scale Clinical Classification (C102118),4
Harvey-Bradshaw Index Clinical Classification,C191036,Harvey-Bradshaw Index Clinical Classification (C191036),C118969,QRS;Clinical or Research Assessment Classification;Harvey-Bradshaw Index Clinical Classification;HBI;HBI01,HBI01;HBI,,"A standardized clinical tool, published in 1980 by Harvey et al. as a simplified version of the Crohn Disease Activity Index (CDAI), that assesses and scores five patient parameters (well-being, abdominal pain, number of liquid or soft stools, abdominal mass, and complications) to stratify Crohn's disease severity.",1,Clinical or Research Assessment Classification (C118969); Harvey-Bradshaw Index Clinical Classification (C191036),4
Harvey-Bradshaw Index Clinical Classification Question,C190943,Harvey-Bradshaw Index Clinical Classification Question (C190943),C211913,QRS Instrument Questions,,,A question associated with the Harvey-Bradshaw Index clinical classification.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Harvey-Bradshaw Index Clinical Classification Question (C190943),0
Has Menstrual Periods Indicator,C184708,Has Menstrual Periods Indicator (C184708),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,HMPIND,Nominal,An indication as to whether the subject experiences menstrual cycles.,1,Indicator (C25180); Has Menstrual Periods Indicator (C184708),2
Head Circumference,C81255,Head Circumference (C81255),C172255,Vital Signs;Body Measurements,HDCIRC;Occipital-Frontal Circumference,Quantitative,"A circumferential measurement of the head at the widest point, which is traditionally above the eyebrows.",1,Anatomical Circumference (C172255); Head Circumference (C81255),3
Head Circumference-for-Age Percentile,C205753,Head Circumference-for-Age Percentile (C205753),,Vital Signs;Body Measurements,HCRAPCTL;Head Occipital-Frontal Circumference-for-Age Percentile,Quantitative,"A measurement of an individual's head circumference in relationship to age, in comparison to a reference percentile curve.",0,Head Circumference-for-Age Percentile (C205753),2
Health Insurance Indicator,C209446,Health Insurance Indicator (C209446),C25180,Subject Characteristics,HIIND;Health Insurance Indicator,Nominal,An indication as to whether the subject is covered by health insurance.,1,Indicator (C25180); Health Insurance Indicator (C209446),3
Health Issue Related Group,C199141,Health Issue Related Group (C199141),,Clinical Trial Attribute;Trial Summary,,,Groups that have a focus on health issues.,0,Health Issue Related Group (C199141),0
Health Risk Assessment,C15367,Health Risk Assessment (C15367),,Clinical Trial Attribute;Trial Summary,Risk Assessment;risk assessment,,An estimated probability that one or more adverse event(s) will occur as a result of exposure to an actual or potential hazardous situation or chemical.,0,Health Risk Assessment (C15367),0
Health Status,C16669,Health Status (C16669),,Person Status,,,The state of a subject's mental or physical condition.,0,Health Status (C16669),0
Healthcare Encounter Type,C119231,Healthcare Encounter Type (C119231),C25284,Findings About Cardiovascular Events;Cardiovascular System Finding,HETYPE;Encounter Type,Nominal,A classification or description of the visit by a patient or study participant to a medical professional.,1,Type (C25284); Healthcare Encounter Type (C119231),6
Healthy Subject Indicator,C98737,Healthy Subject Indicator (C98737),C25180,Trial Summary,HLTSUBJI,Nominal,Specifies whether an individual who is or becomes a participant in a research study and has no significant health-related issues including those related to the condition being tested.,1,Indicator (C25180); Healthy Subject Indicator (C98737),6
Heart Failure Therapy Intensification Type,C119234,Heart Failure Therapy Intensification Type (C119234),C25284,Findings About Cardiovascular Events;Cardiovascular System Finding,"HFTHERIN;Heart Failure Therapy, Intensification",Nominal,A classification or description of the therapeutic agent or procedure that is being escalated.,1,Type (C25284); Heart Failure Therapy Intensification Type (C119234),6
Heart Rate,C49677,Heart Rate (C49677),C49672,Vital Signs,HR,Quantitative,"The number of heartbeats per unit of time, usually expressed as beats per minute.",1,Vital Signs Measurement (C49672); Heart Rate (C49677),7
"Heart Rate Variability, Average Standard Deviation NN Interval Measurement",C199998,"Heart Rate Variability, Average Standard Deviation NN Interval Measurement (C199998)",C199682,Cardiac Function Study;Heart Rate Variability,"Heart Rate Variability, Average Standard Deviation NN Interval;Heart Rate Variability, SDANN;HRVSDANN",Quantitative,"A measurement of the fluctuation in the time intervals between adjacent heartbeats, based on the average standard deviation of the means of consecutive 5 minute NN intervals over a period of time.",2,"Cardiac Function Study (C16094); Heart Rate Variability, Standard Deviation NN Interval Measurement (C199682); Heart Rate Variability, Average Standard Deviation NN Interval Measurement (C199998)",3
"Heart Rate Variability, Standard Deviation NN Interval Measurement",C199682,"Heart Rate Variability, Standard Deviation NN Interval Measurement (C199682)",C16094,Cardiac Function Study;Heart Rate Variability,"Heart Rate Variability, SDNN;Heart Rate Variability, Standard Deviation NN Interval;HRVSDNN",Quantitative,"A measurement of the fluctuation in the time intervals between adjacent heartbeats, based on the standard deviation of the NN interval.",1,"Cardiac Function Study (C16094); Heart Rate Variability, Standard Deviation NN Interval Measurement (C199682)",3
Height,C25347,Height (C25347),,Characteristics,,Quantitative,The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,0,Height (C25347),0
Height-for-Age Percentile,C163568,Height-for-Age Percentile (C163568),,Vital Signs;Body Measurements,HTAPCTL,Quantitative,"A measurement of an individual's height in relationship to age, in comparison to a reference percentile curve.",0,Height-for-Age Percentile (C163568),2
Hematocrit Measurement,C64796,Hematocrit Measurement (C64796),C49286,Laboratory Tests;Hematology Tests,Hematocrit;Packed Cell Volume;PCV;Erythrocyte Volume Fraction;EVF,Quantitative,"A measure of the volume of red blood cells expressed as a percentage of the total blood volume. Normal in males is 43-49%, in females 37-43%.",1,Hematology Test (C49286); Hematocrit Measurement (C64796),5
Hematology Test,C49286,Hematology Test (C49286),,Laboratory Tests,Blood Test;Hematology Procedure,,A laboratory test to measure hematopoietic components and investigate hematologic disorders in a blood sample.,0,Hematology Test (C49286),0
Hematoma Indicator,C179823,Hematoma Indicator (C179823),C181043,Clinical Findings Indicator;Indicator;Urinary System Findings,HEMAIND,Nominal,An indication as to whether a hematoma is present.,1,Clinical Findings Indicator (C181043); Hematoma Indicator (C179823),6
Hemoglobin A1C Measurement,C64849,Hemoglobin A1C Measurement (C64849),C64848,Laboratory Tests;Hematology Tests;Hemoglobin Measurements,Hemoglobin A1C;HBA1C;Glycosylated Hemoglobin A1C,Quantitative,The determination of the amount of hemoglobin A1C present in a sample.,2,Hematology Test (C49286); Hemoglobin Measurement (C64848); Hemoglobin A1C Measurement (C64849),5
Hemoglobin A1C to Hemoglobin Ratio Measurement,C111207,Hemoglobin A1C to Hemoglobin Ratio Measurement (C111207),C64848,Laboratory Tests;Hematology Tests;Hemoglobin Measurements,Hemoglobin A1C/Hemoglobin;HBA1CHGB,Quantitative,The determination of the ratio of the glycated hemoglobin A1C to total hemoglobin present in a sample. The measurement may be expressed as a ratio or percentage.,2,Hematology Test (C49286); Hemoglobin Measurement (C64848); Hemoglobin A1C to Hemoglobin Ratio Measurement (C111207),5
Hemoglobin Corrected Diffusion Capacity of the Lung for Carbon Monoxide,C120825,Hemoglobin Corrected Diffusion Capacity of the Lung for Carbon Monoxide (C120825),C38081,Respiratory System Findings;Pulmonary Function Test,DLCOHC;HGB Corrected DLCO,Quantitative,An assessment of the diffusion capacity of the lungs for carbon monoxide adjusted for hemoglobin concentration.,1,Pulmonary Function Test (C38081); Hemoglobin Corrected Diffusion Capacity of the Lung for Carbon Monoxide (C120825),3
Hemoglobin Corrected Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio,C120827,Hemoglobin Corrected Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio (C120827),C38081,Respiratory System Findings;Pulmonary Function Test,DLCOHCVA;HGB Corrected DLCO/VA,Quantitative,The diffusion capacity of the lungs for carbon monoxide adjusted for the ratio of hemoglobin concentration to alveolar volume.,1,Pulmonary Function Test (C38081); Hemoglobin Corrected Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio (C120827),3
Hemoglobin Measurement,C64848,Hemoglobin Measurement (C64848),C49286,Laboratory Tests;Hematology Tests,Hemoglobin;HGB,Quantitative,A quantitative measurement of the amount of hemoglobin present in a biospecimen.,1,Hematology Test (C49286); Hemoglobin Measurement (C64848),6
Hepatitis B DNA Measurement,C103404,Hepatitis B DNA Measurement (C103404),C135409,Laboratory Tests;Chemistry Tests;Microbiology Tests;Virology Tests,HBDNA;HBV DNA;HBV DNA Measurement,Quantitative;Nominal,The determination of the amount of hepatitis B virus DNA in a sample.,1,Deoxyribonucleic Acid Measurement (C135409); Hepatitis B DNA Measurement (C103404),6
Hepatitis B Surface Antibody Measurement,C74711,Hepatitis B Surface Antibody Measurement (C74711),C125944,Laboratory Tests;Immunology Tests;Microbiology Tests,HBV Surface Antibody;HBV Surface Antibody Measurement,Quantitative;Ordinal,The determination of the surface antibody reaction of a sample to the Hepatitis B virus.,2,Immunology Test (C16723); Hepatitis B Virus Antibody Measurement (C125944); Hepatitis B Surface Antibody Measurement (C74711),6
Hepatitis B Virus Antibody Measurement,C125944,Hepatitis B Virus Antibody Measurement (C125944),C16723,Laboratory Tests;Immunology Tests;Microbiology Tests,,Quantitative;Ordinal,The determination of the amount of hepatitis B virus antibody present in a sample.,1,Immunology Test (C16723); Hepatitis B Virus Antibody Measurement (C125944),0
Hepatitis B Virus Core Antibody Measurement,C96660,Hepatitis B Virus Core Antibody Measurement (C96660),C125944,Laboratory Tests;Immunology Tests;Microbiology Tests,HBV Core Antibody;HBV Core Antibody Measurement,Quantitative;Ordinal,The determination of the amount of Hepatitis B virus core antibody present in a sample.,2,Immunology Test (C16723); Hepatitis B Virus Antibody Measurement (C125944); Hepatitis B Virus Core Antibody Measurement (C96660),6
Hepatitis B Virus Core Antigen Measurement,C166039,Hepatitis B Virus Core Antigen Measurement (C166039),C210012,Laboratory Tests;Immunology Tests;Microbiology Tests,HBCAG;Hepatitis B Core Antigen;Hepatitis B Virus Core Antigen,Quantitative;Ordinal,The determination of the amount of Hepatitis B virus core antigen present in a sample.,2,Immunology Test (C16723); Virus-Based Immunology Test (C210012); Hepatitis B Virus Core Antigen Measurement (C166039),6
Hepatitis B Virus Surface Antigen Measurement,C64850,Hepatitis B Virus Surface Antigen Measurement (C64850),C210012,Laboratory Tests;Immunology Tests;Microbiology Tests,HBsAg;Hepatitis B Surface Antigen;Hepatitis B Virus Surface Antigen,Quantitative;Ordinal;Nominal,A determination of the presence of hepatitis B virus surface antigen.,2,Immunology Test (C16723); Virus-Based Immunology Test (C210012); Hepatitis B Virus Surface Antigen Measurement (C64850),6
Hepatitis C Virus RNA Measurement,C142330,Hepatitis C Virus RNA Measurement (C142330),C132301,Laboratory Tests;Chemistry Tests;Microbiology Tests,HCRNA;Hepatitis C RNA,Quantitative;Ordinal,The determination of the amount of hepatitis C virus RNA present in a sample.,1,Ribonucleic Acid Measurement (C132301); Hepatitis C Virus RNA Measurement (C142330),6
High Density Lipoprotein Cholesterol Measurement,C105587,High Density Lipoprotein Cholesterol Measurement (C105587),C74949,Laboratory Tests;Chemistry Tests;Lipid Measurements,HDL;HDL Cholesterol,Quantitative,The determination of the amount of high-density lipoprotein cholesterol present in a sample.,2,Chemistry Test (C49237); Lipid Measurement (C74949); High Density Lipoprotein Cholesterol Measurement (C105587),5
Hip Circumference,C100947,Hip Circumference (C100947),C172255,Vital Signs;Body Measurements,HIPCIR,Quantitative,A circumferential measurement of the largest part of the hip.,1,Anatomical Circumference (C172255); Hip Circumference (C100947),3
Histopathologic Examination,C18190,Histopathologic Examination (C18190),,Respiratory System Findings,Histopathological;HISTOPATHOLOGY;histopathology;Histopathologic Study;Histopathology,,The microscopic study of characteristic tissue abnormalities by employing various cytochemical and immunocytochemical stains.,0,Histopathologic Examination (C18190),0
History of Tobacco Use,C181760,History of Tobacco Use (C181760),,Substance Use;Personal Medical History;Medical History,Tobacco Use;Tobacco Use History,Nominal,A description of an individual's current or previous use of tobacco.,0,History of Tobacco Use (C181760),21
Hormone Measurement,C74742,Hormone Measurement (C74742),,Laboratory Tests;Chemistry Tests;Endocrine Tests,,,The determination of the amount of hormone present in a sample.,0,Hormone Measurement (C74742),0
Hormone Receptor Status,C188928,Hormone Receptor Status (C188928),C94299,Laboratory Tests;Chemistry Tests;Hormone Measurements;Endocrine Tests;Protein or Enzyme Type Measurements,HR Status,Ordinal;Quantitative,An indication of the presence or absence of detection of hormone receptor expression in a sample.,1,Receptor Status (C94299); Hormone Receptor Status (C188928),7
Hormone Resistance,C147564,Hormone Resistance (C147564),C36285,Laboratory Tests;Hormone Measurements;Endocrine Tests;Protein or Enzyme Type Measurements,Endocrine Resistance;Hormone Therapy Resistance,Ordinal,A finding indicating decreased tissue sensitivity to a hormone.,1,Endocrine System Finding (C36285); Hormone Resistance (C147564),6
