bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Identifier,C25364,Identifier (C25364),,Clinical Trial Attribute;Trial Summary,ID;id;Descriptor;Designation;Designator,,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",0,Identifier (C25364),0
IgM Autoantibody Measurement,C198280,IgM Autoantibody Measurement (C198280),C181397,Laboratory Tests;Immunogenicity Specimen Assessments;Autoantibody Measurements,ATIGMAB;IgM Autoantibody,Quantitative;Nominal,The determination of the amount of IgM autoantibody present in a sample.,1,Autoantibody Measurement (C181397); IgM Autoantibody Measurement (C198280),10
Imaging Procedure,C17369,Imaging Procedure (C17369),,Diagnostic Imaging;Medical Imaging;Diagnostic Procedures,,,"Any technology or method that aids in the visualization of any biological process, cell, tissue or organ for use in screening, diagnosis, surgical procedures or therapy.",0,Imaging Procedure (C17369),0
Immunodiagnostic Procedure,C15260,Immunodiagnostic Procedure (C15260),,Immunology Tests;Immunodiagnostic Procedure,,,Method used to identify disease using laboratory techniques involving interaction of antigens with specific antibodies.,0,Immunodiagnostic Procedure (C15260),0
Immunoglobulin A Measurement,C81969,Immunoglobulin A Measurement (C81969),,Laboratory Tests;Immunogenicity Specimen Assessments,,,The determination of the amount of immunoglobulin A present in a sample.,0,Immunoglobulin A Measurement (C81969),0
Immunology Test,C16723,Immunology Test (C16723),,Laboratory Tests,,,Laboratory test involving interaction of antigens with specific antibodies.,0,Immunology Test (C16723),0
Inclusion Criteria,C25532,Inclusion Criteria (C25532),C16112,Eligibility Criteria;Inclusion Exclusion Criteria,Inclusion,Ordinal,"Medical and/or social characteristics which are necessary for a subject to be allowed to participate in a clinical study, as outlined in the study protocol. Meeting inclusion criteria is not a sufficient condition for entry or recruitment of a subject into the study. Characteristics limiting the eligibility of a subject for the clinical study must be considered.",1,Clinical Trial Eligibility Criteria (C16112); Inclusion Criteria (C25532),5
Inclusion Exclusion Criteria Yes No Indicator,C83063,Inclusion Exclusion Criteria Yes No Indicator (C83063),C82438,Eligibility Criteria;Inclusion Exclusion Criteria Yes No Indicator,Inclusion Exclusion Criteria Yes No Indicator;IEYN,Nominal,An indication of whether inclusion or exclusion criteria has been met.,1,Event Occurrence Indicator (C82438); Inclusion Exclusion Criteria Yes No Indicator (C83063),2
Indication,C41184,Indication (C41184),,Clinical Trial Attribute;Trial Summary,Disease/Condition Indication;INDC,,"A sign, signal, circumstance, or symptom which serves to indicate or point out the cause, pathology, treatment, or issue of an attack of disease; the basis for initiation of a treatment for a disease or of a diagnostic test (causal, or symptomatic, or disease-specific indication).",0,Indication (C41184),0
Indicator,C25180,Indicator (C25180),,Clinical Trial Attribute;Trial Summary;Indicator,,,"An event, entity or condition that typically characterizes a prescribed environment or situation and determines or aids in determining whether certain stated circumstances exist or criteria are satisfied.",0,Indicator (C25180),0
Indirect Antiglobulin Test,C91372,Indirect Antiglobulin Test (C91372),C25163,Laboratory Tests;Hematology Tests;Immunohematology Tests;Autoantibody Measurements;Antibody Measurements;Immunology Tests;Coombs Tests,ANGLBIND;Indirect Coombs Test;Indirect Anti-human Globulin Test;Antiglobulin Test Indirect,Ordinal;Quantitative,A test that uses Coombs' reagent to detect the presence of anti-erythrocyte antibodies in serum.,1,Coombs Test (C25163); Indirect Antiglobulin Test (C91372),4
Individual Surgically Sterile Indicator,C189355,Individual Surgically Sterile Indicator (C189355),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,SRGSTIND;Surgically Sterile Indicator,Ordinal,An indication as to whether the individual has been surgically sterilized.,1,Indicator (C25180); Individual Surgically Sterile Indicator (C189355),2
Induced Abortion Indicator,C156588,Induced Abortion Indicator (C156588),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,INABOIND,Ordinal,An indication as to whether the female subject has had an induced abortion procedure.,1,Indicator (C25180); Induced Abortion Indicator (C156588),2
Induration Longest Diameter,C122196,Induration Longest Diameter (C122196),C96684,Longest Diameter;Skin Response,IDRLDIAM,Quantitative,The longest diameter of an area of hardness in the skin.,2,Diameter (C25285); Longest Diameter (C96684); Induration Longest Diameter (C122196),7
Infertility Indicator,C189356,Infertility Indicator (C189356),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,INFRTIND,Ordinal,An indication as to whether the individual has experienced infertility.,1,Indicator (C25180); Infertility Indicator (C189356),2
Information Source for Cause of Death,C176287,Information Source for Cause of Death (C176287),C25683,Death Diagnosis and Details;Source,INFOSCOD;cause of death source,Nominal,The authoritative source that provided the cause of death information.,1,Source (C25683); Information Source for Cause of Death (C176287),2
Informed Consent,C16735,Informed Consent (C16735),,Subject Disposition;Protocol Milestones,Informed Consent Obtained,Nominal,Consent by a patient to a surgical or medical procedure or participation in a clinical study after achieving an understanding of the relevant medical facts and the risks involved.,0,Informed Consent (C16735),5
Interleukin 6 Measurement,C74834,Interleukin 6 Measurement (C74834),C74804,Laboratory Tests;Protein or Enzyme Measurements;Chemistry Tests,INTLK6;Interleukin 6,Quantitative;Ordinal,The determination of the amount of interleukin 6 present in a sample.,1,Cytokine Measurement (C74804); Interleukin 6 Measurement (C74834),4
International Normalized Ratio of Prothrombin Time,C64805,International Normalized Ratio of Prothrombin Time (C64805),C62656,Laboratory Tests;Chemistry Tests;Hematology Tests;Protein or Enzyme Type Measurements;Prothrombin Measurements;Coagulation Study,INR;Prothrombin Intl. Normalized Ratio,Quantitative,A measure of the extrinsic pathway of coagulation. The International Normalized Ratio of Prothrombin Time (INR) is the ratio of a patient prothrombin time to a normal (control) sample raised to the power of the International Sensitivity Index (ISI) with a range of 0.8 to 1.2 seconds.,2,Prothrombin Activity Measurement (C98774); Prothrombin Time (C62656); International Normalized Ratio of Prothrombin Time (C64805),5
Intervention Duration,C71465,Intervention Duration (C71465),,Clinical Trial Attribute;Trial Summary,Duration of Intervention,,The period of time during which an intervention continues.,0,Intervention Duration (C71465),0
Intervention Model,C98746,Intervention Model (C98746),C15320,Trial Summary,Intervention Model Type;Interventional Study Design;INTMODEL,Nominal,The trial design developed to compare treatment groups.,1,Study Design (C15320); Intervention Model (C98746),6
Intervention Type,C98747,Intervention Type (C98747),C25284,Trial Summary,INTTYPE;Study Intervention Type,Nominal,The kind of product or procedure studied in a trial.,1,Type (C25284); Intervention Type (C98747),6
Intraventricular and Intraatrial Conduction ECG Assessment,C111238,Intraventricular and Intraatrial Conduction ECG Assessment (C111238),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,IVTIACD;Intraventricular-Intraatrial Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses through the cardiac atria and ventricles.,1,Electrocardiogram Test (C83146); Intraventricular and Intraatrial Conduction ECG Assessment (C111238),7
Irregular Menstrual Periods Indicator,C189353,Irregular Menstrual Periods Indicator (C189353),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,IRRMPIND,Ordinal,An indication as to whether the individual has experienced irregular menstrual periods.,1,Indicator (C25180); Irregular Menstrual Periods Indicator (C189353),2
Ischemic Evidence Type,C119236,Ischemic Evidence Type (C119236),C25284,Findings About Cardiovascular Events;Cardiovascular System Finding,ISCETYP,Nominal,A classification or description of the evidence of ischemia in the subject.,1,Type (C25284); Ischemic Evidence Type (C119236),6
Isometric Muscle Strength,C138967,Isometric Muscle Strength (C138967),,Musculoskeletal Finding;Isometric Muscle Strength,,,Isometric Muscle Strength.,0,Isometric Muscle Strength (C138967),0
"Isometric Muscle Strength, Abduction",C181496,"Isometric Muscle Strength, Abduction (C181496)",C139216,"Musculoskeletal Finding;Isometric Muscle Strength, Flexion",ISOMSABD,Quantitative,An assessment of muscle strength that measures the force produced by static muscle contraction during the movement of a body part away from the midline of the body.,2,"Isometric Muscle Strength (C138967); Isometric Muscle Strength, Flexion (C139216); Isometric Muscle Strength, Abduction (C181496)",6
"Isometric Muscle Strength, Adduction",C181500,"Isometric Muscle Strength, Adduction (C181500)",C138967,Musculoskeletal Finding;Isometric Muscle Strength,ISOMSADD,Quantitative,An assessment of muscle strength that measures the force produced by static muscle contraction during the movement of a body part toward the midline of the body.,1,"Isometric Muscle Strength (C138967); Isometric Muscle Strength, Adduction (C181500)",6
"Isometric Muscle Strength, Dorsiflexion",C181497,"Isometric Muscle Strength, Dorsiflexion (C181497)",C139216,"Musculoskeletal Finding;Isometric Muscle Strength, Flexion",ISOMSDOR,Quantitative,An assessment of muscle strength that measures the force produced by static muscle contraction during the movement of a body part bending upwards towards the dorsal surface of the body.,2,"Isometric Muscle Strength (C138967); Isometric Muscle Strength, Flexion (C139216); Isometric Muscle Strength, Dorsiflexion (C181497)",6
"Isometric Muscle Strength, Extension",C139215,"Isometric Muscle Strength, Extension (C139215)",C138967,Musculoskeletal Finding;Isometric Muscle Strength,ISOMSEXT,Quantitative,An assessment of muscle strength that measures the force produced by static muscle contraction during the straightening (unbending) movement between body parts.,1,"Isometric Muscle Strength (C138967); Isometric Muscle Strength, Extension (C139215)",6
"Isometric Muscle Strength, External Rotation",C181499,"Isometric Muscle Strength, External Rotation (C181499)",C138967,Musculoskeletal Finding;Isometric Muscle Strength,"ISOMSER;Isometric Muscle Strength, External Rotation",Quantitative,"An assessment of muscle strength that measures the force produced by static muscle contraction during the rotational movement of a body part outward, away from the body.",1,"Isometric Muscle Strength (C138967); Isometric Muscle Strength, External Rotation (C181499)",5
"Isometric Muscle Strength, Flexion",C139216,"Isometric Muscle Strength, Flexion (C139216)",C138967,Musculoskeletal Finding;Isometric Muscle Strength,ISOMSFL,Quantitative,An assessment of muscle strength that measures the force produced by static muscle contraction during the bending movement between body parts.,1,"Isometric Muscle Strength (C138967); Isometric Muscle Strength, Flexion (C139216)",6
"Isometric Muscle Strength, Internal Rotation",C181498,"Isometric Muscle Strength, Internal Rotation (C181498)",C138967,Musculoskeletal Finding;Isometric Muscle Strength,"ISOMSIR;Isometric Muscle Strength, Internal Rotation",Quantitative,"An assessment of muscle strength that measures the force produced by static muscle contraction during the rotational movement of a body part inward, toward the body.",1,"Isometric Muscle Strength (C138967); Isometric Muscle Strength, Internal Rotation (C181498)",5
KFSS - Bowel and Bladder Functions,C112614,KFSS - Bowel and Bladder Functions (C112614),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Bowel and Bladder Functions;KFSS105;KFSS - Bowel and Bladder Functions,Ordinal;Nominal,Kurtzke Functional Systems Scores (KFSS) Bowel and bladder function.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Bowel and Bladder Functions (C112614),4
KFSS - Brain Stem Functions,C112612,KFSS - Brain Stem Functions (C112612),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Brain Stem Functions;KFSS103;KFSS - Brain Stem Functions,Ordinal;Nominal,Kurtzke Functional Systems Scores (KFSS) Brainstem functions.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Brain Stem Functions (C112612),4
KFSS - Cerebellar Functions,C112610,KFSS - Cerebellar Functions (C112610),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Cerebellar Functions;KFSS102;KFSS - Cerebellar Functions,Ordinal;Nominal,Kurtzke Functional Systems Scores (KFSS) Cerebellar functions.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Cerebellar Functions (C112610),4
KFSS - Cerebral (or Mental) Functions,C112617,KFSS - Cerebral (or Mental) Functions (C112617),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Cerebral or Mental Functions;KFSS107;KFSS - Cerebral (or Mental) Functions,Ordinal;Nominal,Kurtzke Functional Systems Scores (KFSS) Cerebral (or mental) functions.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Cerebral (or Mental) Functions (C112617),4
KFSS - Other Functions,C113884,KFSS - Other Functions (C113884),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Other Functions;KFSS108;KFSS - Other Functions,Ordinal;Nominal,Kurtzke Functional Systems Scores (KFSS) Other functions.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Other Functions (C113884),4
KFSS - Other Functions Specify,C113885,KFSS - Other Functions Specify (C113885),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Other Functions Specify;KFSS108A;KFSS - Other Functions Specify,Narrative,Kurtzke Functional Systems Scores (KFSS) Any other neurologic findings attributed to MS (specify).,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Other Functions Specify (C113885),3
KFSS - Presence of Temporal Pallor,C112616,KFSS - Presence of Temporal Pallor (C112616),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Presence of Temporal Pallor;KFSS106A;KFSS - Presence of Temporal Pallor,Nominal,Kurtzke Functional Systems Scores (KFSS) Record number 1 in small box for presence of temporal pallor.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Presence of Temporal Pallor (C112616),3
KFSS - Pyramidal Functions,C112609,KFSS - Pyramidal Functions (C112609),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Pyramidal Functions;KFSS101;KFSS - Pyramidal Functions,Ordinal;Nominal,Kurtzke Functional Systems Scores (KFSS) Pyramidal functions.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Pyramidal Functions (C112609),4
KFSS - Sensory Functions,C112613,KFSS - Sensory Functions (C112613),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Sensory Functions;KFSS104;KFSS - Sensory Functions,Ordinal;Nominal,Kurtzke Functional Systems Scores (KFSS) Sensory function.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Sensory Functions (C112613),4
KFSS - Visual (or Optic) Functions,C112615,KFSS - Visual (or Optic) Functions (C112615),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Visual or Optic Functions;KFSS106;KFSS - Visual (or Optic) Functions,Ordinal;Nominal,Kurtzke Functional Systems Scores (KFSS) Visual function.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Visual (or Optic) Functions (C112615),4
KFSS - Weakness Interferes With Testing,C112611,KFSS - Weakness Interferes With Testing (C112611),C112460,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1;KFSS Questionnaire Question,KFSS1-Weakness Interferes With Testing;KFSS102A;KFSS - Weakness Interferes With Testing,Nominal,Kurtzke Functional Systems Scores (KFSS) Record number 1 in small box when weakness (grade 3 or worse on pyramidal) interferes with testing.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460); KFSS - Weakness Interferes With Testing (C112611),3
KFSS Questionnaire Question,C112460,KFSS Questionnaire Question (C112460),C211913,QRS Instrument Questions,,,A question associated with the KFSS questionnaire.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KFSS Questionnaire Question (C112460),0
KPS Scale - Karnofsky Performance Status,C100417,KPS Scale - Karnofsky Performance Status (C100417),C100116,QRS;Clinical or Research Assessment Classification;Karnofsky Performance Status Scale Clinical Classification;KPS SCALE;KPSS01;KPS Scale Questionnaire Question,KPSS01-Karnofsky Performance Status;KPSS0101;KPS Scale - Karnofsky Performance Status,Ordinal,Karnofsky Performance Status Scale (KPS Scale) Karnofsky Performance Status.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KPS Scale Questionnaire Question (C100116); KPS Scale - Karnofsky Performance Status (C100417),4
KPS Scale Questionnaire Question,C100116,KPS Scale Questionnaire Question (C100116),C211913,QRS Instrument Questions,,,A question associated with the KPS Scale questionnaire.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); KPS Scale Questionnaire Question (C100116),0
Karnofsky Performance Status Scale Clinical Classification,C100768,Karnofsky Performance Status Scale Clinical Classification (C100768),C118969,QRS;Clinical or Research Assessment Classification;Karnofsky Performance Status Scale Clinical Classification;KPS SCALE;KPSS01,KPS SCALE;KPSS01,,"A standardized rating scale originally developed by David A. Karnofsky and Joseph H. Burchenal in 1949 which is used to evaluate the degree to which a patient is functionally impaired. This instrument consists of 3 sections, no special care needed, unable to work, and unable to care for one's self and is completed by a clinician based on their observations. There are a total of eleven levels ranging from 0-100 where 0 indicates that the patient is dead and 100 indicates that the patient is normal.",1,Clinical or Research Assessment Classification (C118969); Karnofsky Performance Status Scale Clinical Classification (C100768),0
Ketone Measurement,C64854,Ketone Measurement (C64854),C49237,Laboratory Tests;Chemistry Tests,Ketones,Quantitative;Ordinal,A quantitative measurement of the amount of ketones present in a sample.,1,Chemistry Test (C49237); Ketone Measurement (C64854),5
Keyword,C43513,Keyword (C43513),,Clinical Trial Attribute;Trial Summary,,,A word or small set of words designed to convey the subject of a technical article.,0,Keyword (C43513),0
Ki-67 Labeling Index,C157250,Ki-67 Labeling Index (C157250),C28042,Cancer Biomarkers;Molecular Measurements,Ki-67;Ki-67Anti-KI67 Labeling Index;Anti-Ki-67 Labeling Index;Anti-MKI67 Labeling Index;Ki-67 Labeling Index;Ki-67 MIB1 Labeling Index;MIB-1 Antibody Labeling Index;MIB-1 Labeling Index;MIB1 Antibody Labeling Index;MIB1 Labeling Index,Quantitative,The percentage of cells in a sample that are dividing that is determined by immunohistochemical staining techniques using MIB-1 antibody (anti-Ki-67 protein antibody).,1,Proliferative Index (C28042); Ki-67 Labeling Index (C157250),9
Knowledge Field,C70772,Knowledge Field (C70772),,Clinical Trial Attribute;Trial Summary,Content Area;Field,,A branch of knowledge.,0,Knowledge Field (C70772),0
Kurtzke Functional Systems Scores Clinical Classification,C112522,Kurtzke Functional Systems Scores Clinical Classification (C112522),C118969,QRS;Clinical or Research Assessment Classification;Kurtzke Functional Systems Scores Clinical Classification;KFSS;KFSS1,,,"A standardized rating scale developed by John F. Kurtzke in 1983 to measure the level of functioning in people with multiple sclerosis based on a standard neurological examination. The questionnaire contains 7 functional system; pyramidal functions, cerebellar functions, brainstem functions, sensory function, bowel and bladder function, visual function, and cerebral (or mental) functions. The functional system (FS) scores collected from this questionnaire are used in conjunction with observations and information regarding ambulation and the use of assistive devices to rate the EDSS.",1,Clinical or Research Assessment Classification (C118969); Kurtzke Functional Systems Scores Clinical Classification (C112522),0
Lab Findings of New or Worsening Heart Failure,C119232,Lab Findings of New or Worsening Heart Failure (C119232),C36292,Findings About Cardiovascular Events;Cardiovascular System Finding;Laboratory Test Result,HFLBFNW;Heart Failure New/Worsening Lab Findings,Nominal;Ordinal,"A description of the clinical, laboratory or molecular evidence of heart failure that can be classified as new or worsening.",1,Laboratory Test Result (C36292); Lab Findings of New or Worsening Heart Failure (C119232),6
Laboratory Test Result,C36292,Laboratory Test Result (C36292),,Laboratory Test Result,,,The outcome of a laboratory test.,0,Laboratory Test Result (C36292),0
Lack of Efficacy,C48226,Lack of Efficacy (C48226),,Subject Disposition;Protocol Disposition Events,Efficacy Lack;Treatment Failure,Nominal,The lack of expected or desired effect related to a therapy.,0,Lack of Efficacy (C48226),5
Lactate Dehydrogenase Measurement,C64855,Lactate Dehydrogenase Measurement (C64855),C49237,Laboratory Tests;Chemistry Tests;Protein or Enzyme Measurements,Lactate Dehydrogenase;LDH,Quantitative,A quantitative measurement of the amount of lactate dehydrogenase present in a sample.,1,Chemistry Test (C49237); Lactate Dehydrogenase Measurement (C64855),5
Last Menstrual Period,C81257,Last Menstrual Period (C81257),C117720,Reproductive Findings;Start Date,LMPSTDTC;LMP;Last Menstrual Period Start Date,Temporal,The date of the first day of the most recent menstrual cycle.,1,Female Reproductive System Finding (C117720); Last Menstrual Period (C81257),2
Lead Device,C50282,Lead Device (C50282),,Clinical Trial Attribute;Trial Summary,Patient Lead;Lead,,An insulated electrical conductor designed to connect to an electrical device.,0,Lead Device (C50282),0
Lean Mass,C158257,Lean Mass (C158257),C19332,Musculoskeletal Finding;Personal Attribute,LEANMASS,Quantitative,"The weight of a body part or whole body, minus the weight of the fat associated with that body part or whole body.",1,Personal Attribute (C19332); Lean Mass (C158257),6
Length,C25334,Length (C25334),,Findings;Clinical Test Result;Urinary System Findings,Length;LENGTH,Quantitative,"The linear extent in space from one end of something to the other end, or the extent of something from beginning to end.",0,Length (C25334),5
Lesion Identification,C94189,Lesion Identification (C94189),,Findings;Identification;Work-ups,,,The identification of a non-neoplastic or neoplastic pathologic process during the diagnostic work-up of a disease.,0,Lesion Identification (C94189),0
Leukocyte Count,C51948,Leukocyte Count (C51948),C28133,Laboratory Tests;Hematology Tests;Blood Cell Counts,WBC;White Blood Cells,Quantitative;Ordinal,A test to determine the number of leukocytes in a biospecimen.,2,Hematology Test (C49286); Blood Cell Count (C28133); Leukocyte Count (C51948),6
Lipid Measurement,C74949,Lipid Measurement (C74949),C49237,Laboratory Tests;Chemistry Tests;Lipid Measurements,LIPID;Total Lipid,Quantitative,"A quantitative measurement of the amount of lipids (cholesterol, lipoproteins, and triglycerides) present in a sample.",1,Chemistry Test (C49237); Lipid Measurement (C74949),0
Liquid Biopsy,C135727,Liquid Biopsy (C135727),C15189,Diagnostic Procedure;Blood Cell Counts,Plasma Biopsy,Nominal;Ordinal,"Sampling and analysis of non-solid biological material (primarily blood), usually to determine if cancer cells or circulating-free cancer DNA is present.",2,Diagnostic Procedure (C18020); Biopsy Procedure (C15189); Liquid Biopsy (C135727),5
Live Birth Indicator,C156589,Live Birth Indicator (C156589),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,BRTLVIND,Ordinal,An indication as to whether the subject has delivered live-born offspring.,1,Indicator (C25180); Live Birth Indicator (C156589),2
Liver Function Test,C74954,Liver Function Test (C74954),C49237,Laboratory Tests,,Quantitative,"The quantitative measurement of liver enzymes in the blood, which is useful in assessing the functional state of a patient's liver. Liver function tests include the measurement of albumin, alanine transaminase, aspartate transaminase, alkaline phosphatase, bilirubin, and gamma glutamyl transferase.",1,Chemistry Test (C49237); Liver Function Test (C74954),0
Locally Recurrent Disease,C176551,Locally Recurrent Disease (C176551),C38155,Disease Response;Recurrence,Local Recurrence,Ordinal,The return of a disease after a period of remission at the site in which it initially manifested or adjacent to it.,1,Recurrent Disease (C38155); Locally Recurrent Disease (C176551),4
Location,C25341,Location (C25341),,Location,,,"A position, site, or point in space where something can be found.",0,Location (C25341),0
Location of Death,C124331,Location of Death (C124331),C25341,Death Diagnosis and Details;Location,LOCDTH;Location of Death,Ordinal,The physical place at which the subject ceased to live.,1,Location (C25341); Location of Death (C124331),2
Longest Diameter,C96684,Longest Diameter (C96684),C25285,Oncology Standards;Tumor/Lesion Results;TR,LDIAM,Quantitative,The longest possible length of a straight line passing through the center of a circular or spheroid object that connects two points on the circumference.,1,Diameter (C25285); Longest Diameter (C96684),10
Longest Perpendicular,C96685,Longest Perpendicular (C96685),C96557,Oncology Standards;Tumor/Lesion Results;TR,LPERP;Short Axis Diameter,Quantitative,The longest possible straight line or plane through a body or figure that is at a right angle to a given line or plane.,1,Perpendicular (C96557); Longest Perpendicular (C96685),10
Lost To Follow-Up,C48227,Lost To Follow-Up (C48227),,Subject Disposition;Protocol Disposition Events,Lost to Follow-Up,Nominal,The loss or lack of continuation of subject participation after a study has officially closed.,0,Lost To Follow-Up (C48227),5
Low Density Lipoprotein Cholesterol Measurement,C105588,Low Density Lipoprotein Cholesterol Measurement (C105588),C74949,Laboratory Tests;Chemistry Tests;Lipid Measurements,LDL;LDL Cholesterol,Quantitative,The determination of the amount of low-density lipoprotein cholesterol present in a sample.,2,Chemistry Test (C49237); Lipid Measurement (C74949); Low Density Lipoprotein Cholesterol Measurement (C105588),5
Lumpectomy,C15755,Lumpectomy (C15755),C15280,Surgeries;Breast Cancer Procedures,Lumpectomy;Lumpectomy of Breast;Partial Mastectomy;lumpectomy;partial mastectomy,Nominal,The surgical removal of a discrete mass.,1,Breast Conservation Treatment (C15280); Lumpectomy (C15755),11
Lymph Node Biopsy,C51900,Lymph Node Biopsy (C51900),C217124,Diagnostic Procedures;Biopsies,Biopsy of Lymph Node,Nominal,A test in which a lymph node or a piece of a lymph node is removed for examination under a microscope for signs of infection or disease such as cancer.,1,Biopsy Procedure by Anatomic Location (C217124); Lymph Node Biopsy (C51900),11
Lymph Node State,C124448,Lymph Node State (C124448),C135508,Oncology Standards;Tumor/Lesion Results;TR,LNSTATE,Nominal,A condition or state of a lymph node at a particular time.,1,Organ State (C135508); Lymph Node State (C124448),9
Lymphadenectomy,C15275,Lymphadenectomy (C15275),,Diagnostic Procedures;Biopsies,Lymph Node Dissection;Lymph Node Excision;Excision of the Lymph Node,Nominal,"Surgical removal of lymph nodes, usually done to assess the spread of cancer.",0,Lymphadenectomy (C15275),11
Lymphocyte Count,C51949,Lymphocyte Count (C51949),C51948,Laboratory Tests;Hematology Tests;Blood Cell Counts;White Blood Cell Counts,Lymphocytes,Quantitative,The determination of the number of lymphocytes in a blood sample.,3,Hematology Test (C49286); Blood Cell Count (C28133); Leukocyte Count (C51948); Lymphocyte Count (C51949),5
MVAI - Dominant Feature,C191064,MVAI - Dominant Feature (C191064),C190945,Clinical or Research Assessment Classification;Modified Van Assche Index Clinical Classification Question;Modified Van Assche Index Clinical Classification;MVAI;MVAI1,MVAI1-Dominant Feature;MVAI105;MVAI - Dominant Feature,Ordinal,Modified Van Assche Index (MVAI) Dominant feature.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Modified Van Assche Index Clinical Classification Question (C190945); MVAI - Dominant Feature (C191064),4
MVAI - Extension,C191060,MVAI - Extension (C191060),C190945,Clinical or Research Assessment Classification;Modified Van Assche Index Clinical Classification Question;Modified Van Assche Index Clinical Classification;MVAI;MVAI1,MVAI1-Extension;MVAI101;MVAI - Extension,Ordinal,Modified Van Assche Index (MVAI) Extension.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); Modified Van Assche Index Clinical Classification Question (C190945); MVAI - Extension (C191060),4
