package_date,bc_id,vlm_group_id,standard,standard_start_version,standard_end_version,domain,collection_group_id,implementation_option,scenario,short_name,collection_item,variable_name,dec_id,question_text,prompt,order_number,mandatory_variable,data_type,length,significant_digits,display_hidden,codelist,codelist_submission_value,value_list,value_display_list,selection_type,prepopulated_term,prepopulated_code,sdtm_target_variable,sdtm_annotation,sdtm_mapping
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBORRES,LBORRES,C70856,,Hemoglobin,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = HGB,
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBORRESU,LBORRESU,C64571,,Unit,8,Y,text,20,,N,C71620,UNIT,g/dL;g/L;mg/dL,g/dL;g/L;mg/dL,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = HGB,
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64848,HGBBLD,CDASHIG,2-3,,LB,HGBBLD_VERTICAL,Vertical,Local Processing,Hemoglobin Concentration in Blood (Vertical),HGB_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,SERUM OR PLASMA,C105706,LBSPEC,LBSPEC = SERUM OR PLASMA,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBORRES,LBORRES,C70856,,Interleukin 6,6,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = INTLK6,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBORRESU,LBORRESU,NEW_6,,Unit,7,Y,text,20,,N,C71620,UNIT,ng/L;pg/L;Arbitrary U/mL,ng/L;pg/L;Arbitrary U/mL,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = INTLK6,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,8,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C74834,INTLK6SERPL,CDASHIG,2-3,,LB,INTLK6SERPL_VERTICAL,Vertical,Local Processing,Interleukin 6 in Serum or Plasma (Vertical),INTLK6_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,10,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBORRES,LBORRES,C70856,,Potassium,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = K,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBORRESU,LBORRESU,C64567,,Unit,8,Y,text,20,,N,C71620,UNIT,mEq/L;mEq/dL;mmol/L,mEq/L;mEq/dL;mmol/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = K,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64853,KBLD,CDASHIG,2-3,,LB,KBLD_VERTICAL,Vertical,Local Processing,Potassium Concentration in Blood (Vertical),K_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,URINALYSIS,,LBCAT,LBCAT = URINALYSIS,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,URINE,C13283,LBSPEC,LBSPEC = URINE,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBORRES,LBORRES,C70856,,Ketones,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = KETONES,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBORRESU,LBORRESU,C48207,,Unit,8,Y,text,20,,N,C71620,UNIT,mg/dL;mmol/L,mg/dL;mmol/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = KETONES,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64854,KETONESURIN,CDASHIG,2-3,,LB,KETONESURIN_VERTICAL,Vertical,Local Processing,Ketone Concentration in Urine (Vertical),KETONES_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,URINE,C13283,LBSPEC,LBSPEC = URINE,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBORRES,LBORRES,C70856,,Potassium,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = K,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBORRESU,LBORRESU,C64567,,Unit,8,Y,text,20,,N,C71620,UNIT,mEq/L;mEq/dL;mmol/L,mEq/L;mEq/dL;mmol/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = K,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64853,KURIN,CDASHIG,2-3,,LB,KURIN_VERTICAL,Vertical,Local Processing,Potassium Concentration in Urine (Vertical),K_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,SERUM OR PLASMA,C105706,LBSPEC,LBSPEC = SERUM OR PLASMA,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBORRES,LBORRES,C70856,,Lactate Dehydrogenase,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = LDH,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBORRESU,LBORRESU,C67365,,Unit,8,Y,text,20,,N,C71620,UNIT,U/L;ukat/L;nkat/L,U/L;ukat/L;nkat/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = LDH,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64855,LDHSERPL,CDASHIG,2-3,,LB,LDHSERPL_VERTICAL,Vertical,Local Processing,Lactate Dehydrogenase Concentration in Serum or Plasma (Vertical),LDH_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,CHEMISTRY,,LBCAT,LBCAT = CHEMISTRY,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,SERUM OR PLASMA,C105706,LBSPEC,LBSPEC = SERUM OR PLASMA,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBORRES,LBORRES,C70856,,LDL Cholesterol,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = LDL,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBORRESU,LBORRESU,C48207,,Unit,8,Y,text,20,,N,C71620,UNIT,mg/dL;mg/L;mmol/L;umol/L,mg/dL;mg/L;mmol/L;umol/L,Single,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = LDL,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C105588,LDLSERPL,CDASHIG,2-3,,LB,LDLSERPL_VERTICAL,Vertical,Local Processing,LDL Cholesterol in Serum or Plasma (Vertical),LDL_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBCAT,LBCAT,,,Lab Panel Name,1,N,text,100,,Y,,,,,,HEMATOLOGY,,LBCAT,LBCAT = HEMATOLOGY,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBSCAT,LBSCAT,,,Lab Sub-Panel Name,2,N,text,100,,Y,,,,,,,,LBSCAT,LBSCAT,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBNAM,LBNAM,,What was the name of the laboratory used?,,3,N,text,200,,N,,,,,,,,LBNAM,LBNAM,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBDAT,LBDAT,C82515,,Specimen Collection Date,4,N,date,10,,N,,,,,,,,LBDTC,LBDTC,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBSPEC,LBSPEC,C70713,,Specimen Material,5,Y,text,100,,N,C78734,SPECTYPE,,,,BLOOD,C12434,LBSPEC,LBSPEC = BLOOD,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBFAST,LBFAST,C93566,Was the subject fasting?,,6,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBFAST,LBFAST,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBORRES,LBORRES,C70856,,Macrocytes,7,Y,decimal,8,2.0,N,,,,,,,,LBORRES;LBTESTCD;LBTEST,LBORRES when LBTESTCD = MACROCY,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBORRESU,LBORRESU,,,Unit,8,N,text,20,,N,,,,,,,,LBORRESU;LBTESTCD;LBTEST,LBORRESU when LBTESTCD = MACROCY,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBORNRLO,LBORNRLO,,,Normal Range Lower Limit,9,N,decimal,8,2.0,N,,,,,,,,LBORNRLO,LBORNRLO,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBORNRHI,LBORNRHI,,,Normal Range Upper Limit,10,N,decimal,8,2.0,N,,,,,,,,LBORNRHI,LBORNRHI,
2025-12-31,C64821,MACROCYBLD,CDASHIG,2-3,,LB,MACROCYBLD_VERTICAL,Vertical,Local Processing,Macrocytes in Blood (Vertical),MACROCY_LBCLSIG,LBCLSIG,,Was this result clinically significant?,,11,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,LBCLSIG,LBCLSIG,
