bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Dose Regimen,C71137,Dose Regimen (C71137),C15697,Trial Summary,DOSRGM,Nominal,"A treatment plan that specifies the amount, schedule, and the duration of intervention(s).",1,Treatment Regimen (C15697); Dose Regimen (C71137),3
Duration,C25330,Duration (C25330),,Clinical Trial Attribute;Trial Summary,Time;TIME;Time Duration,,The period of time during which something continues.,0,Duration (C25330),0
E-mail Address,C42775,E-mail Address (C42775),,Clinical Trial Attribute;Trial Summary,Email Address;E-mail;Electronic Mail Address;Email,,A text string identifier for a location to which e-mail can be delivered.,0,E-mail Address (C42775),0
E-mail Address for XML File Feedback,C127791,E-mail Address for XML File Feedback (C127791),C42775,Trial Summary,Email Address for XML File;EMAILXML,Nominal,The E-mail address to which copies of the XML format of the CT application should be sent.,1,E-mail Address (C42775); E-mail Address for XML File Feedback (C127791),3
ECG Continuous Monitoring Indicator,C119561,ECG Continuous Monitoring Indicator (C119561),C25180,Trial Summary,ECG Continuous Monitoring;EGCTMON,Nominal,An indication as to whether the 10-second ECGs for this study were extracted from a continuous recording.,1,Indicator (C25180); ECG Continuous Monitoring Indicator (C119561),6
ECG Evaluator Blinding Parameters,C119560,ECG Evaluator Blinding Parameters (C119560),C93518,Trial Summary,ECG Reading Blinded;EGBLIND,Nominal,A description of the parameters to which the ECG assessors were blinded to within the study.,1,Blinded Description (C93518); ECG Evaluator Blinding Parameters (C119560),6
ECG Measurement,C62085,ECG Measurement (C62085),,Clinical Trial Attribute;Trial Summary,EKG Measurement,,Measurements or calculations on measurements obtained from electrocardiographic tracings.,0,ECG Measurement (C62085),0
ECG Planned Primary Lead for Study,C119562,ECG Planned Primary Lead for Study (C119562),C50282,Trial Summary,ECG Planned Primary Lead;EGLEADPR,Nominal,"A description of the ECG lead that is planned to be used as the planned, primary lead for the study.",1,Lead Device (C50282); ECG Planned Primary Lead for Study (C119562),6
ECG Read Method Degree of Automation,C119564,ECG Read Method Degree of Automation (C119564),C62085,Trial Summary,ECG Read Method;EGRDMETH,Nominal,The degree of automation of the method by which the ECG output is read by the evaluator.,1,ECG Measurement (C62085); ECG Read Method Degree of Automation (C119564),6
ECG Replicates On-Treatment Indicator,C119566,ECG Replicates On-Treatment Indicator (C119566),C25180,Trial Summary,ECG Replicates On-Treatment;EGREPLTR,Nominal,An indication as to whether replicate ECGs for time points during the on-treatment portion of the study were included.,1,Indicator (C25180); ECG Replicates On-Treatment Indicator (C119566),6
ECG Replicates at Baseline Indicator,C119565,ECG Replicates at Baseline Indicator (C119565),C25180,Trial Summary,ECG Replicates at Baseline;EGREPLBL,Nominal,An indication as to whether replicate ECGs for time points during the baseline portion of the study were included.,1,Indicator (C25180); ECG Replicates at Baseline Indicator (C119565),6
ECG T Wave Algorithm,C119582,ECG T Wave Algorithm (C119582),C16275,Trial Summary,ECG Twave Algorithm;EGTWVALG,Nominal,The defined procedure used to identify the end of the T wave.,1,Algorithm (C16275); ECG T Wave Algorithm (C119582),3
ECG Used Same Lead Indicator,C119563,ECG Used Same Lead Indicator (C119563),C25180,Trial Summary,ECG Used Same Lead;EGLEADSM,Nominal,An indication as to whether ECG interval measurements were based on the same lead.,1,Indicator (C25180); ECG Used Same Lead Indicator (C119563),6
EMA Decision Number for Pediatric Investigation Plan,C126059,EMA Decision Number for Pediatric Investigation Plan (C126059),C25337,Trial Summary,EMA Decision Number for PIP;EMPIPDCN,Nominal,An alphnumeric code assigned by the European Medicines Agency (EMA) to an EMA regulatory decision.,1,Number (C25337); EMA Decision Number for Pediatric Investigation Plan (C126059),4
EQ-5D-5L - Anxiety or Depression,C102071,EQ-5D-5L - Anxiety or Depression (C102071),C101875,QRS;EQ-5D-5L;EQ5D02;European Quality of Life Five Dimension Five Level Scale;EQ-5D-5L Questionnaire Questions,EQ5D02-Anxiety/Depression;EQ5D0205,Ordinal,The EuroQol (European Quality of Life) Five Dimension Five Level Scale (EQ-5D-5L) Check the one box that best describes your health today: Anxiety or depression.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); EQ-5D-5L Questionnaire Question (C101875); EQ-5D-5L - Anxiety or Depression (C102071),5
EQ-5D-5L - EQ VAS Score,C102072,EQ-5D-5L - EQ VAS Score (C102072),C101875,QRS;EQ-5D-5L;EQ5D02;European Quality of Life Five Dimension Five Level Scale;EQ-5D-5L Questionnaire Questions,EQ5D02-EQ VAS Score;EQ5D0206,Ordinal,The EuroQol (European Quality of Life) Five Dimension Five Level Scale (EQ-5D-5L) Mark an X on the scale to indicate how your health is today and write the number you marked on the scale in the box below.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); EQ-5D-5L Questionnaire Question (C101875); EQ-5D-5L - EQ VAS Score (C102072),9
EQ-5D-5L - Mobility,C102067,EQ-5D-5L - Mobility (C102067),C101875,QRS;EQ-5D-5L;EQ5D02;European Quality of Life Five Dimension Five Level Scale;EQ-5D-5L Questionnaire Questions,EQ5D02-Mobility;EQ5D0201,Ordinal,The EuroQol (European Quality of Life) Five Dimension Five Level Scale (EQ-5D-5L) Check the one box that best describes your health today: Mobility.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); EQ-5D-5L Questionnaire Question (C101875); EQ-5D-5L - Mobility (C102067),5
EQ-5D-5L - Pain or Discomfort,C102070,EQ-5D-5L - Pain or Discomfort (C102070),C101875,QRS;EQ-5D-5L;EQ5D02;European Quality of Life Five Dimension Five Level Scale;EQ-5D-5L Questionnaire Questions,EQ5D02-Pain/Discomfort;EQ5D0204,Ordinal,The EuroQol (European Quality of Life) Five Dimension Five Level Scale (EQ-5D-5L) Check the one box that best describes your health today: Pain or discomfort.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); EQ-5D-5L Questionnaire Question (C101875); EQ-5D-5L - Pain or Discomfort (C102070),5
EQ-5D-5L - Self-Care,C102068,EQ-5D-5L - Self-Care (C102068),C101875,QRS;EQ-5D-5L;EQ5D02;European Quality of Life Five Dimension Five Level Scale;EQ-5D-5L Questionnaire Questions,EQ5D02-Self-Care;EQ5D0202,Ordinal,The EuroQol (European Quality of Life) Five Dimension Five Level Scale (EQ-5D-5L) Check the one box that best describes your health today: Self-care.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); EQ-5D-5L Questionnaire Question (C101875); EQ-5D-5L - Self-Care (C102068),5
EQ-5D-5L - Usual Activities,C102069,EQ-5D-5L - Usual Activities (C102069),C101875,QRS;EQ-5D-5L;EQ5D02;European Quality of Life Five Dimension Five Level Scale;EQ-5D-5L Questionnaire Questions,EQ5D02-Usual Activities;EQ5D0203,Ordinal,The EuroQol (European Quality of Life) Five Dimension Five Level Scale (EQ-5D-5L) Check the one box that best describes your health today: Usual activities.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); EQ-5D-5L Questionnaire Question (C101875); EQ-5D-5L - Usual Activities (C102069),5
EQ-5D-5L Questionnaire Question,C101875,EQ-5D-5L Questionnaire Question (C101875),C211913,QRS;Clinical or Research Assessment Questions,EQ-5D-5L Questionnaire Question,,A question associated with the EQ-5D-5L questionnaire.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); EQ-5D-5L Questionnaire Question (C101875),0
End Date,C68617,End Date (C68617),,Clinical Trial Attribute;Trial Summary,ENDAT;Stop;Stopping Date,,The calendar date on which something is to terminate or did terminate.,0,End Date (C68617),0
Eosinophil Count,C64550,Eosinophil Count (C64550),C51948,Laboratory Tests;Hematology Tests;Blood Cell Counts;White Blood Cell Counts,Eosinophils,Quantitative,The determination of the number of eosinophils in a blood sample.,1,Leukocyte Count (C51948); Eosinophil Count (C64550),5
Epidemic or Pandemic Related Disruption Indicator,C171505,Epidemic or Pandemic Related Disruption Indicator (C171505),C25180,Trial Summary,EPDISIND;Epi/Pandemic Related Disruption Ind;Epidemic Related Disruption Indicator,Nominal,An indication as to whether the study disruption was caused by the epidemic or pandemic.,1,Indicator (C25180); Epidemic or Pandemic Related Disruption Indicator (C171505),6
Erythrocyte Count,C51946,Erythrocyte Count (C51946),C28133,Laboratory Tests;Hematology Tests;Blood Cell Counts,RBC;Red Blood Cells,Quantitative,The determination of the number of erythrocytes in a biospecimen.,0,Erythrocyte Count (C51946),5
Erythrocyte Mean Corpuscular Hemoglobin,C64797,Erythrocyte Mean Corpuscular Hemoglobin (C64797),C49286,Laboratory Tests;Hematology Tests,RBC Mean Corpuscular Hemoglobin;MCH,Quantitative,"The mean cell hemoglobin (MCH), which is the average amount of hemoglobin in the average red cell. The MCH is a calculated value derived from the measurement of hemoglobin and the red cell count.",0,Erythrocyte Mean Corpuscular Hemoglobin (C64797),5
Erythrocyte Mean Corpuscular Hemoglobin Concentration,C64798,Erythrocyte Mean Corpuscular Hemoglobin Concentration (C64798),C49286,Laboratory Tests;Hematology Tests,RBC Mean Corpuscular Hemoglobin Concentration;MCHC,Quantitative,"The mean cell hemoglobin concentration (MCHC), which is the average concentration of hemoglobin in a given volume of blood. The MCHC is a calculated value derived from the measurement of hemoglobin and the hematocrit.",0,Erythrocyte Mean Corpuscular Hemoglobin Concentration (C64798),5
Erythrocyte Mean Corpuscular Volume,C64799,Erythrocyte Mean Corpuscular Volume (C64799),C49286,Laboratory Tests;Hematology Tests,RBC Mean Corpuscular Volume;MCV,Quantitative,The mean cell volume is the average volume of a red blood cell. This is a calculated value derived from the hematocrit and the red cell count.,0,Erythrocyte Mean Corpuscular Volume (C64799),5
Estimation Method,C81307,Estimation Method (C81307),,Musculoskeletal Finding;Estimation Method,,,A description of the technique for the approximate calculation of a value.,0,Estimation Method (C81307),0
EudraCT Resubmission Indicator,C126060,EudraCT Resubmission Indicator (C126060),C25180,Trial Summary,EURSBIND,Nominal,An indication as to whether the trial being submitted to the EudraCT is a trial that has been previously submitted to the EudraCT system and withdrawn.,1,Indicator (C25180); EudraCT Resubmission Indicator (C126060),6
EudraVigilance Sender Identifier,C126061,EudraVigilance Sender Identifier (C126061),C25364,Trial Summary,EudraVigilance Sender ID;EVSNDID,Nominal,A unique identifier assigned to the organization that is transmitting an adverse drug reaction report to the EudraVigilance system.,1,Identifier (C25364); EudraVigilance Sender Identifier (C126061),3
EudraVigilance Sender Organization,C126090,EudraVigilance Sender Organization (C126090),C93874,Trial Summary,EVSNDORG,Nominal,The name of the group or institution that is transmitting an adverse drug reaction report to the EudraVigilance system.,1,Organization Name (C93874); EudraVigilance Sender Organization (C126090),4
European Quality of Life Five Dimension Five Level Scale Questionnaire,C102117,European Quality of Life Five Dimension Five Level Scale Questionnaire (C102117),C91105,QRS;Research or Clinical Assessment Tools;Clinical or Research Assessment Questionnaires,EQ5D02;EQ-5D-5L;European Quality of Life Five Dimension Five Level Scale Questionnaire,,"A standardized rating scale which is used as a measure of health outcome. This instrument is a descriptive system consisting of 5 dimensions: mobility, self-care, usual activity, pain/discomfort, and anxiety/depression. Each dimension has 5 levels ranging from no problem to extreme problem or incapable, which are assessed by the patient.",1,Clinical or Research Assessment Questionnaire (C91105); European Quality of Life Five Dimension Five Level Scale Questionnaire (C102117),0
Event Occurrence Indicator,C82438,Event Occurrence Indicator (C82438),,Indicators,,,An indication of whether or not an event has taken place.,0,Event Occurrence Indicator (C82438),0
Exploratory Outcome Measure,C98724,Exploratory Outcome Measure (C98724),C70705,Trial Summary,EXPLORATORY OUTCOME MEASURE;OUTMSEXP,Nominal,Exploratory measures that are used to evaluate and/or form hypotheses about the intervention outcome(s).,1,Component of Study Protocol (C70705); Exploratory Outcome Measure (C98724),3
Extension Trial Indicator,C139274,Extension Trial Indicator (C139274),C25180,Trial Summary,EXTTIND,Nominal,An indication as to whether the clinical trial is an extension trial.,1,Indicator (C25180); Extension Trial Indicator (C139274),6
FDA Technical Specification Name and Version,C156603,FDA Technical Specification Name and Version (C156603),C156472,Trial Summary,FDA Technical Specification;FDATCHSP,Nominal,The name and version of the FDA technical specification that is being used in the study submission.,1,Name and Version (C156472); FDA Technical Specification Name and Version (C156603),6
FDA-Regulated Device Study Indicator,C123629,FDA-Regulated Device Study Indicator (C123629),C25180,Trial Summary,FDADEIND,Nominal,An indication as to whether the study involves an FDA-regulated device.,1,Indicator (C25180); FDA-Regulated Device Study Indicator (C123629),6
FDA-Regulated Drug Study Indicator,C123630,FDA-Regulated Drug Study Indicator (C123630),C25180,Trial Summary,FDADRIND,Nominal,An indication as to whether the study involves an FDA-regulated drug.,1,Indicator (C25180); FDA-Regulated Drug Study Indicator (C123630),6
Fat Mass,C158256,Fat Mass (C158256),C25447,Musculoskeletal Finding;Characteristic,FATMASS,Quantitative,The weight of the body fat associated with either a particular body part or the whole body.,1,Characteristic (C25447); Fat Mass (C158256),6
Ferritin Measurement,C74737,Ferritin Measurement (C74737),C49237,Laboratory Tests;Chemistry Tests;Protein or Enzyme Measurements,Ferritin,Quantitative;Nominal,The determination of the amount of ferritin present in a sample.,0,Ferritin Measurement (C74737),5
Finding by Cause,C36291,Finding by Cause (C36291),,Findings,,,Finding by Cause.,0,Finding by Cause (C36291),0
Folic Acid Measurement,C74676,Folic Acid Measurement (C74676),C74803,Laboratory Tests;Chemistry Tests;Vitamin Measurements,Folate;Folic Acid;Vitamin B9;VITB9,Quantitative;Ordinal,The determination of the amount of folic acid present in a sample.,0,Folic Acid Measurement (C74676),5
Fontanelle Closure Indicator,C154909,Fontanelle Closure Indicator (C154909),C181043,Musculoskeletal Finding;Clinical Findings Indicator,FOCLOIND,Ordinal,An indication as to whether the fontanelle is closed.,0,Fontanelle Closure Indicator (C154909),4
Free Thyroxine Index,C170598,Free Thyroxine Index (C170598),C74786,Laboratory Tests;Chemistry Tests;Endocrine Tests;Hormone Measurements,T4FRIDX,Quantitative,"A measurement of the thyroid status (function, disease diagnosis, or therapy effectiveness) in a biological specimen. This is calculated by a mathematical formula that takes into account the total thyroxine and unbound thyroxine binding globulins.",1,Free Thyroxine Measurement (C74786); Free Thyroxine Index (C170598),4
Free Thyroxine Measurement,C74786,Free Thyroxine Measurement (C74786),C74742,Laboratory Tests;Chemistry Tests;Endocrine Tests;Hormone Measurements,Free T4;T4FR,Quantitative,The determination of the amount of free thyroxine present in a sample.,0,Free Thyroxine Measurement (C74786),5
Functional Assessment,C81250,Functional Assessment (C81250),,QRS;Research or Clinical Assessment Tools,FT,,An appraisal of the operation and performance of an object of interest.,0,Functional Assessment (C81250),0
Gamma Glutamyl Transpeptidase Measurement,C64847,Gamma Glutamyl Transpeptidase Measurement (C64847),C74954,Laboratory Tests;Chemistry Tests;Liver Function Tests;Protein or Enzyme Type Measurements;Drug-Induced Liver Injury;DILI,Gamma Glutamyl Transferase;GGT;GGTP,Quantitative,A quantitative measurement of the amount of gamma glutamyl transpeptidase present in a sample.,0,Gamma Glutamyl Transpeptidase Measurement (C64847),5
Gene Signature Assessment,C181333,Gene Signature Assessment (C181333),C63479,Genomic Findings;Gene Expression Analysis,GENESIG;Gene Expression Profile;Gene Expression Signature,Quantitative;Ordinal,An assessment of the unique pattern of gene expression of one to many genes associated with a normal or abnormal biological process.,0,Gene Signature Assessment (C181333),17
Genomic Profile,C94411,Genomic Profile (C94411),C19770,Genetic Testing;Gene Expression Analysis;Genetic Variation;Genetic Variation Analysis;Oncology Standards;Breast Cancer TAUG,Genomic Profiling;Genomic Test;Genomic Testing,Narrative,"An analysis of all the genes in an organism or cell type; this includes assays that identify variants, examine gene expression and determine the interactions of genes with each other and with the environment.",0,Genomic Profile (C94411),6
Geographic Area,C16632,Geographic Area (C16632),,Clinical Trial Attribute;Trial Summary,Geographic Region;Area;Geographic Location;Region,,Any demarcated area of the Earth; may be determined by both natural and human boundaries.,0,Geographic Area (C16632),0
Glucose Measurement,C105585,Glucose Measurement (C105585),C49237,Laboratory Tests;Chemistry Tests,Glucose,Quantitative;Ordinal,The determination of the amount of glucose present in a sample.,0,Glucose Measurement (C105585),7
Greulich and Pyle Bone Age Estimation,C181502,Greulich and Pyle Bone Age Estimation (C181502),C81307,Musculoskeletal Finding;Estimation Method,GPBAEST;Greulich and Pyle Skeletal Maturity Estimation,Quantitative,"An estimated assessment of an individual's skeletal maturity (bone age) based on comparison of standard radiographic images of the bones of the hand and wrist. (Greulich WW, Pyle SI. Radiographic atlas of skeletal development of the hand and wrist. The American Journal of the Medical Sciences. 1959;238(3):393.)",1,Estimation Method (C81307); Greulich and Pyle Bone Age Estimation (C181502),6
Grip Strength,C139210,Grip Strength (C139210),C87802,Musculoskeletal Finding;Physical Strength,GRIPSTR,Quantitative,An assessment of hand muscle strength that measures that force with which one holds or grasps.,0,Grip Strength (C139210),6
HAMA - Anxious Mood,C102073,HAMA - Anxious Mood (C102073),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Anxious Mood;HAMA101;HAMA - Anxious Mood,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Anxious mood; worries, anticipation of the worst, fearful anticipation, irritability.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Anxious Mood (C102073),4
HAMA - Autonomic Symptoms,C102085,HAMA - Autonomic Symptoms (C102085),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Autonomic Symptoms;HAMA113;HAMA - Autonomic Symptoms,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Autonomic symptoms; dry mouth, flushing, pallor, tendency to sweat, giddiness, tension, headache, raising of hair.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Autonomic Symptoms (C102085),4
HAMA - Behavior at Interview,C102086,HAMA - Behavior at Interview (C102086),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Behavior at Interview;HAMA114;HAMA - Behavior at Interview,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Behavior at interview; fidgeting, restlessness or pacing, tremor of hands, furrowed brow, strained face, sighing or rapid respiration, facial pallor, swallowing, etc.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Behavior at Interview (C102086),4
HAMA - Cardiovascular Symptoms,C102081,HAMA - Cardiovascular Symptoms (C102081),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Cardiovascular Symptoms;HAMA109;HAMA - Cardiovascular Symptoms,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Cardiovascular symptoms; tachycardia, palpitations, pain in chest, throbbing of vessels, fainting feelings, missing beat.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Cardiovascular Symptoms (C102081),4
HAMA - Depressed Mood,C102078,HAMA - Depressed Mood (C102078),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Depressed Mood;HAMA106;HAMA - Depressed Mood,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Depressed mood; loss of interest, lack of pleasure in hobbies, depression, early waking, diurnal swing.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Depressed Mood (C102078),4
HAMA - Fears,C102075,HAMA - Fears (C102075),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Fears;HAMA103;HAMA - Fears,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Fears; of dark, of strangers, of being left alone, of animals, of traffic, of crowds.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Fears (C102075),4
HAMA - Gastrointestinal Symptoms,C102083,HAMA - Gastrointestinal Symptoms (C102083),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Gastrointestinal Symptoms;HAMA111;HAMA - Gastrointestinal Symptoms,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Gastrointestinal symptoms; difficulty swallowing, wind abdominal pain, burning sensations, abdominal fullness, nausea, vomiting, borborygmi, looseness of bowels, loss of weight, constipation.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Gastrointestinal Symptoms (C102083),4
HAMA - Genitourinary Symptoms,C102084,HAMA - Genitourinary Symptoms (C102084),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Genitourinary Symptoms;HAMA112;HAMA - Genitourinary Symptoms,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Genitourinary symptoms; frequency of micturition, urgency of micturition, amenorrhea, menorrhagia, development of frigidity, premature ejaculation, loss of libido, impotence.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Genitourinary Symptoms (C102084),4
HAMA - Insomnia,C102076,HAMA - Insomnia (C102076),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Insomnia;HAMA104;HAMA - Insomnia,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Insomnia; difficulty falling asleep, broken sleep, unsatisfying sleep and fatigue on waking, dreams, nightmares, night terrors.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Insomnia (C102076),4
HAMA - Intellectual,C102077,HAMA - Intellectual (C102077),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Intellectual;HAMA105;HAMA - Intellectual,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Intellectual; difficulty in concentration, poor memory.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Intellectual (C102077),4
HAMA - Respiratory Symptoms,C102082,HAMA - Respiratory Symptoms (C102082),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Respiratory Symptoms;HAMA110;HAMA - Respiratory Symptoms,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Respiratory symptoms; pressure or constriction in chest, choking feelings, sighing, dyspnea.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Respiratory Symptoms (C102082),4
HAMA - Somatic (Muscular),C102079,HAMA - Somatic (Muscular) (C102079),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Somatic (Muscular);HAMA107;HAMA - Somatic (Muscular),Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Somatic (muscular); pains and aches, twitching, stiffness, myoclonic jerks, grinding of teeth, unsteady voice, increased muscular tone.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Somatic (Muscular) (C102079),4
HAMA - Somatic (Sensory),C102080,HAMA - Somatic (Sensory) (C102080),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Somatic (Sensory);HAMA108;HAMA - Somatic (Sensory),Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Somatic (sensory); tinnitus, blurring of vision, hot and cold flushes, feelings of weakness, pricking sensation.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Somatic (Sensory) (C102080),4
HAMA - Tension,C102074,HAMA - Tension (C102074),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Tension;HAMA102;HAMA - Tension,Ordinal,"Hamilton Anxiety Rating Scale (HAMA) Tension; feelings of tension, fatigability, startle response, moved to tears easily, trembling, feelings of restlessness, inability to relax.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Tension (C102074),4
HAMA - Total Score,C155646,HAMA - Total Score (C155646),C101876,QRS;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A,HAMA1-Total Score;HAMA115;HAMA - Total Score,Ordinal,Hamilton Anxiety Rating Scale (HAMA) Total score.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876); HAMA - Total Score (C155646),4
HAMA Questionnaire Question,C101876,HAMA Questionnaire Question (C101876),C211913,Clinical or Research Assessment Questions,,,A question associated with the HAMA questionnaire.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); HAMA Questionnaire Question (C101876),0
Hamilton Anxiety Rating Scale Clinical Classification,C102118,Hamilton Anxiety Rating Scale Clinical Classification (C102118),C118969,Research or Clinical Assessment Tools;Clinical Classification Instruments;QRS,HAM-A;HAMA;HAMA1,,"A standardized rating scale developed by M. Hamilton in 1959 which is used to evaluate the severity of an individual's state of neurotic anxiety. This instrument contains 14 questions or types of symptoms associated with anxiety such as fear, mood, insomnia, and somatic symptoms, which is completed during a semi-structured interview. Each symptom is rated on a scale of 0-4 with 0 being none and 4 being the most severe. A score of 0-17 is considered 'mild', while a score of 18-24 is 'mild to moderate' and a score greater than 24 is 'moderate to severe.'",1,Clinical or Research Assessment Classification (C118969); Hamilton Anxiety Rating Scale Clinical Classification (C102118),0
Health Issue Related Group,C199141,Health Issue Related Group (C199141),,Clinical Trial Attribute;Trial Summary,,,Groups that have a focus on health issues.,0,Health Issue Related Group (C199141),0
Health Risk Assessment,C15367,Health Risk Assessment (C15367),,Clinical Trial Attribute;Trial Summary,Risk Assessment;risk assessment,,An estimated probability that one or more adverse event(s) will occur as a result of exposure to an actual or potential hazardous situation or chemical.,0,Health Risk Assessment (C15367),0
Healthy Subject Indicator,C98737,Healthy Subject Indicator (C98737),C25180,Trial Summary,HLTSUBJI,Nominal,Specifies whether an individual who is or becomes a participant in a research study and has no significant health-related issues including those related to the condition being tested.,1,Indicator (C25180); Healthy Subject Indicator (C98737),6
Hematocrit Measurement,C64796,Hematocrit Measurement (C64796),C49286,Laboratory Tests;Hematology Tests,Hematocrit;Packed Cell Volume;PCV;Erythrocyte Volume Fraction;EVF,Quantitative,"A measure of the volume of red blood cells expressed as a percentage of the total blood volume. Normal in males is 43-49%, in females 37-43%.",0,Hematocrit Measurement (C64796),5
Hemoglobin A1C Measurement,C64849,Hemoglobin A1C Measurement (C64849),C64848,Laboratory Tests;Hematology Tests;Hemoglobin Measurements,Hemoglobin A1C;HBA1C;Glycosylated Hemoglobin A1C,Quantitative,The determination of the amount of hemoglobin A1C present in a sample.,1,Hemoglobin Measurement (C64848); Hemoglobin A1C Measurement (C64849),5
Hemoglobin A1C to Hemoglobin Ratio Measurement,C111207,Hemoglobin A1C to Hemoglobin Ratio Measurement (C111207),C64848,Laboratory Tests;Hematology Tests;Hemoglobin Measurements,Hemoglobin A1C/Hemoglobin;HBA1CHGB,Quantitative,The determination of the ratio of the glycosylated hemoglobin compared to total hemoglobin present in a sample. The measurement may be expressed as a ratio or percentage.,1,Hemoglobin Measurement (C64848); Hemoglobin A1C to Hemoglobin Ratio Measurement (C111207),5
Hemoglobin Measurement,C64848,Hemoglobin Measurement (C64848),C49286,Laboratory Tests;Hematology Tests,Hemoglobin;HGB,Quantitative,A quantitative measurement of the amount of hemoglobin present in a biospecimen.,0,Hemoglobin Measurement (C64848),6
