package_date,bc_id,sdtmig_start_version,sdtmig_end_version,domain,vlm_source,vlm_group_id,short_name,sdtm_variable,dec_id,nsv_flag,codelist,codelist_submission_value,subset_codelist,value_list,assigned_term,assigned_value,role,subject,linking_phrase,predicate_term,object,data_type,length,format,significant_digits,mandatory_variable,mandatory_value,origin_type,origin_source,comparator,vlm_target
2026-03-31,C119293,3-4,,RE,RE.RETESTCD,PO2FIO2_RE,PP Arterial O2/Fraction Inspired O2 (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C119293,3-4,,RE,RE.RETESTCD,PO2FIO2_RE,PP Arterial O2/Fraction Inspired O2 (RE),RESTRESU,C48570,N,C71620,UNIT,,RATIO;%,,,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C119293,3-4,,RE,RE.RETESTCD,PO2FIO2_RE,PP Arterial O2/Fraction Inspired O2 (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C139255,3-4,,RE,RE.RETESTCD,QUASCOMP_RE,Quasi-Static Compliance (RE),RETESTCD,,N,C111106,RETESTCD,,,C139255,QUASCOMP,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C139255,3-4,,RE,RE.RETESTCD,QUASCOMP_RE,Quasi-Static Compliance (RE),RETEST,,N,C111107,RETEST,,,C139255,Quasi-Static Compliance,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C139255,3-4,,RE,RE.RETESTCD,QUASCOMP_RE,Quasi-Static Compliance (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C139255,3-4,,RE,RE.RETESTCD,QUASCOMP_RE,Quasi-Static Compliance (RE),REORRESU,C49669,N,C71620,UNIT,,,C98755,mL/cm H2O,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C139255,3-4,,RE,RE.RETESTCD,QUASCOMP_RE,Quasi-Static Compliance (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C139255,3-4,,RE,RE.RETESTCD,QUASCOMP_RE,Quasi-Static Compliance (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C139255,3-4,,RE,RE.RETESTCD,QUASCOMP_RE,Quasi-Static Compliance (RE),RESTRESU,C49669,N,C71620,UNIT,,,C98755,mL/cm H2O,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C139255,3-4,,RE,RE.RETESTCD,QUASCOMP_RE,Quasi-Static Compliance (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C170623,3-4,,RE,RE.RETESTCD,RAWPP_RE,Percent Predicted Airway Resistance (RE),RETESTCD,,N,C111106,RETESTCD,,,C170623,RAWPP,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C170623,3-4,,RE,RE.RETESTCD,RAWPP_RE,Percent Predicted Airway Resistance (RE),RETEST,,N,C111107,RETEST,,,C170623,Percent Predicted Airway Resistance,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C170623,3-4,,RE,RE.RETESTCD,RAWPP_RE,Percent Predicted Airway Resistance (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C170623,3-4,,RE,RE.RETESTCD,RAWPP_RE,Percent Predicted Airway Resistance (RE),REORRESU,C48570,N,C71620,UNIT,,,C25613,%,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C170623,3-4,,RE,RE.RETESTCD,RAWPP_RE,Percent Predicted Airway Resistance (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C170623,3-4,,RE,RE.RETESTCD,RAWPP_RE,Percent Predicted Airway Resistance (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C170623,3-4,,RE,RE.RETESTCD,RAWPP_RE,Percent Predicted Airway Resistance (RE),RESTRESU,C48570,N,C71620,UNIT,,,C25613,%,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C170623,3-4,,RE,RE.RETESTCD,RAWPP_RE,Percent Predicted Airway Resistance (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C120927,3-4,,RE,RE.RETESTCD,RAW_RE,Airway Resistance (RE),RETESTCD,,N,C111106,RETESTCD,,,C120927,RAW,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C120927,3-4,,RE,RE.RETESTCD,RAW_RE,Airway Resistance (RE),RETEST,,N,C111107,RETEST,,,C120927,Airway Resistance,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C120927,3-4,,RE,RE.RETESTCD,RAW_RE,Airway Resistance (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C120927,3-4,,RE,RE.RETESTCD,RAW_RE,Airway Resistance (RE),REORRESU,C67332,N,C71620,UNIT,,,C135518,cmH2O*s/mL,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C120927,3-4,,RE,RE.RETESTCD,RAW_RE,Airway Resistance (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C120927,3-4,,RE,RE.RETESTCD,RAW_RE,Airway Resistance (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C120927,3-4,,RE,RE.RETESTCD,RAW_RE,Airway Resistance (RE),RESTRESU,C67332,N,C71620,UNIT,,,C135518,cmH2O*s/mL,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C120927,3-4,,RE,RE.RETESTCD,RAW_RE,Airway Resistance (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C198356,3-4,,RE,RE.RETESTCD,REEXAM_RE,Respiratory System Examination (RE),RETESTCD,,N,C111106,RETESTCD,,,C198356,REEXAM,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C198356,3-4,,RE,RE.RETESTCD,REEXAM_RE,Respiratory System Examination (RE),RETEST,,N,C111107,RETEST,,,C198356,Respiratory System Examination,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C198356,3-4,,RE,RE.RETESTCD,REEXAM_RE,Respiratory System Examination (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,text,20.0,,,Y,N,Collected,Investigator,,Y
2026-03-31,C198356,3-4,,RE,RE.RETESTCD,REEXAM_RE,Respiratory System Examination (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,text,20.0,,,N,N,,,,Y
2026-03-31,C198356,3-4,,RE,RE.RETESTCD,REEXAM_RE,Respiratory System Examination (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C123568,3-4,,RE,RE.RETESTCD,RER_RE,Respiratory Exchange Ratio (RE),RETESTCD,,N,C111106,RETESTCD,,,C123568,RER,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C123568,3-4,,RE,RE.RETESTCD,RER_RE,Respiratory Exchange Ratio (RE),RETEST,,N,C111107,RETEST,,,C123568,Respiratory Exchange Ratio,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C123568,3-4,,RE,RE.RETESTCD,RER_RE,Respiratory Exchange Ratio (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C123568,3-4,,RE,RE.RETESTCD,RER_RE,Respiratory Exchange Ratio (RE),REORRESU,C48570,N,C71620,UNIT,,,C44256,RATIO,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C123568,3-4,,RE,RE.RETESTCD,RER_RE,Respiratory Exchange Ratio (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C123568,3-4,,RE,RE.RETESTCD,RER_RE,Respiratory Exchange Ratio (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C123568,3-4,,RE,RE.RETESTCD,RER_RE,Respiratory Exchange Ratio (RE),RESTRESU,C48570,N,C71620,UNIT,,,C44256,RATIO,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C123568,3-4,,RE,RE.RETESTCD,RER_RE,Respiratory Exchange Ratio (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C122185,3-4,,RE,RE.RETESTCD,RRS_RE,Total Respiratory System Resistance (RE),RETESTCD,,N,C111106,RETESTCD,,,C122185,RRS,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C122185,3-4,,RE,RE.RETESTCD,RRS_RE,Total Respiratory System Resistance (RE),RETEST,,N,C111107,RETEST,,,C122185,Total Respiratory System Resistance,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C122185,3-4,,RE,RE.RETESTCD,RRS_RE,Total Respiratory System Resistance (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C122185,3-4,,RE,RE.RETESTCD,RRS_RE,Total Respiratory System Resistance (RE),REORRESU,C67332,N,C71620,UNIT,,,C135518,cmH2O*s/mL,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C122185,3-4,,RE,RE.RETESTCD,RRS_RE,Total Respiratory System Resistance (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C122185,3-4,,RE,RE.RETESTCD,RRS_RE,Total Respiratory System Resistance (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C122185,3-4,,RE,RE.RETESTCD,RRS_RE,Total Respiratory System Resistance (RE),RESTRESU,C67332,N,C71620,UNIT,,,C135518,cmH2O*s/mL,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C122185,3-4,,RE,RE.RETESTCD,RRS_RE,Total Respiratory System Resistance (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C112385,3-4,,RE,RE.RETESTCD,RVPP_RE,Percent Predicted Residual Volume (RE),RETESTCD,,N,C111106,RETESTCD,,,C112385,RVPP,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C112385,3-4,,RE,RE.RETESTCD,RVPP_RE,Percent Predicted Residual Volume (RE),RETEST,,N,C111107,RETEST,,,C112385,Percent Predicted Residual Volume,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C112385,3-4,,RE,RE.RETESTCD,RVPP_RE,Percent Predicted Residual Volume (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C112385,3-4,,RE,RE.RETESTCD,RVPP_RE,Percent Predicted Residual Volume (RE),REORRESU,C48570,N,C71620,UNIT,,,C25613,%,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C112385,3-4,,RE,RE.RETESTCD,RVPP_RE,Percent Predicted Residual Volume (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C112385,3-4,,RE,RE.RETESTCD,RVPP_RE,Percent Predicted Residual Volume (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C112385,3-4,,RE,RE.RETESTCD,RVPP_RE,Percent Predicted Residual Volume (RE),RESTRESU,C48570,N,C71620,UNIT,,,C25613,%,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C112385,3-4,,RE,RE.RETESTCD,RVPP_RE,Percent Predicted Residual Volume (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C89836,3-4,,RE,RE.RETESTCD,RV_RE,Residual Volume (RE),RETESTCD,,N,C111106,RETESTCD,,,C89836,RV,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C89836,3-4,,RE,RE.RETESTCD,RV_RE,Residual Volume (RE),RETEST,,N,C111107,RETEST,,,C89836,Residual Volume,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C89836,3-4,,RE,RE.RETESTCD,RV_RE,Residual Volume (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C89836,3-4,,RE,RE.RETESTCD,RV_RE,Residual Volume (RE),REORRESU,C44279,N,C71620,UNIT,,,C28254,mL,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C89836,3-4,,RE,RE.RETESTCD,RV_RE,Residual Volume (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C89836,3-4,,RE,RE.RETESTCD,RV_RE,Residual Volume (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C89836,3-4,,RE,RE.RETESTCD,RV_RE,Residual Volume (RE),RESTRESU,C44279,N,C71620,UNIT,,,C28254,mL,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C89836,3-4,,RE,RE.RETESTCD,RV_RE,Residual Volume (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C139256,3-4,,RE,RE.RETESTCD,SALKA_RE,Salazar-Knowles Equation Parameter A (RE),RETESTCD,,N,C111106,RETESTCD,,,C139256,SALKA,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C139256,3-4,,RE,RE.RETESTCD,SALKA_RE,Salazar-Knowles Equation Parameter A (RE),RETEST,,N,C111107,RETEST,,,C139256,Salazar-Knowles Equation Parameter A,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C139256,3-4,,RE,RE.RETESTCD,SALKA_RE,Salazar-Knowles Equation Parameter A (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C139256,3-4,,RE,RE.RETESTCD,SALKA_RE,Salazar-Knowles Equation Parameter A (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C139256,3-4,,RE,RE.RETESTCD,SALKA_RE,Salazar-Knowles Equation Parameter A (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C139256,3-4,,RE,RE.RETESTCD,SALKA_RE,Salazar-Knowles Equation Parameter A (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C139257,3-4,,RE,RE.RETESTCD,SALKB_RE,Salazar-Knowles Equation Parameter B (RE),RETESTCD,,N,C111106,RETESTCD,,,C139257,SALKB,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C139257,3-4,,RE,RE.RETESTCD,SALKB_RE,Salazar-Knowles Equation Parameter B (RE),RETEST,,N,C111107,RETEST,,,C139257,Salazar-Knowles Equation Parameter B,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C139257,3-4,,RE,RE.RETESTCD,SALKB_RE,Salazar-Knowles Equation Parameter B (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C139257,3-4,,RE,RE.RETESTCD,SALKB_RE,Salazar-Knowles Equation Parameter B (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C139257,3-4,,RE,RE.RETESTCD,SALKB_RE,Salazar-Knowles Equation Parameter B (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C139257,3-4,,RE,RE.RETESTCD,SALKB_RE,Salazar-Knowles Equation Parameter B (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C139258,3-4,,RE,RE.RETESTCD,SALKK_RE,"Salazar-Knowles Equation, K (RE)",RETESTCD,,N,C111106,RETESTCD,,,C139258,SALKK,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C139258,3-4,,RE,RE.RETESTCD,SALKK_RE,"Salazar-Knowles Equation, K (RE)",RETEST,,N,C111107,RETEST,,,C139258,"Salazar-Knowles Equation, K",Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C139258,3-4,,RE,RE.RETESTCD,SALKK_RE,"Salazar-Knowles Equation, K (RE)",REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C139258,3-4,,RE,RE.RETESTCD,SALKK_RE,"Salazar-Knowles Equation, K (RE)",RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C139258,3-4,,RE,RE.RETESTCD,SALKK_RE,"Salazar-Knowles Equation, K (RE)",RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C139258,3-4,,RE,RE.RETESTCD,SALKK_RE,"Salazar-Knowles Equation, K (RE)",REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C174311,3-4,,RE,RE.RETESTCD,SAO2FIO2_RE,Oxygen Saturation/Fraction Inspired O2 (RE),RETESTCD,,N,C111106,RETESTCD,,,C174311,SAO2FIO2,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C174311,3-4,,RE,RE.RETESTCD,SAO2FIO2_RE,Oxygen Saturation/Fraction Inspired O2 (RE),RETEST,,N,C111107,RETEST,,,C174311,Oxygen Saturation/Fraction Inspired O2,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C174311,3-4,,RE,RE.RETESTCD,SAO2FIO2_RE,Oxygen Saturation/Fraction Inspired O2 (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C174311,3-4,,RE,RE.RETESTCD,SAO2FIO2_RE,Oxygen Saturation/Fraction Inspired O2 (RE),REORRESU,C48570,N,C71620,UNIT,,RATIO;%,,,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C174311,3-4,,RE,RE.RETESTCD,SAO2FIO2_RE,Oxygen Saturation/Fraction Inspired O2 (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174311,3-4,,RE,RE.RETESTCD,SAO2FIO2_RE,Oxygen Saturation/Fraction Inspired O2 (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C174311,3-4,,RE,RE.RETESTCD,SAO2FIO2_RE,Oxygen Saturation/Fraction Inspired O2 (RE),RESTRESU,C48570,N,C71620,UNIT,,RATIO;%,,,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C174311,3-4,,RE,RE.RETESTCD,SAO2FIO2_RE,Oxygen Saturation/Fraction Inspired O2 (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C170622,3-4,,RE,RE.RETESTCD,SAWVOLPP_RE,Percent Predicted Specific Airway Volume (RE),RETESTCD,,N,C111106,RETESTCD,,,C170622,SAWVOLPP,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C170622,3-4,,RE,RE.RETESTCD,SAWVOLPP_RE,Percent Predicted Specific Airway Volume (RE),RETEST,,N,C111107,RETEST,,,C170622,Percent Predicted Specific Airway Volume,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C170622,3-4,,RE,RE.RETESTCD,SAWVOLPP_RE,Percent Predicted Specific Airway Volume (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
2026-03-31,C170622,3-4,,RE,RE.RETESTCD,SAWVOLPP_RE,Percent Predicted Specific Airway Volume (RE),REORRESU,C48570,N,C71620,UNIT,,,C25613,%,Qualifier,REORRESU,is the unit for the value in,IS_UNIT_FOR,REORRES,,,,,Y,N,,,,Y
2026-03-31,C170622,3-4,,RE,RE.RETESTCD,SAWVOLPP_RE,Percent Predicted Specific Airway Volume (RE),RESTRESC,C70856,N,,,,,,,Qualifier,RESTRESC,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C170622,3-4,,RE,RE.RETESTCD,SAWVOLPP_RE,Percent Predicted Specific Airway Volume (RE),RESTRESN,C70856,N,,,,,,,Qualifier,RESTRESN,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,N,N,,,,Y
2026-03-31,C170622,3-4,,RE,RE.RETESTCD,SAWVOLPP_RE,Percent Predicted Specific Airway Volume (RE),RESTRESU,C48570,N,C71620,UNIT,,,C25613,%,Qualifier,RESTRESU,is the unit for the value in,IS_UNIT_FOR,RESTRESN,,,,,N,N,,,,Y
2026-03-31,C170622,3-4,,RE,RE.RETESTCD,SAWVOLPP_RE,Percent Predicted Specific Airway Volume (RE),REDTC,C82515,N,,,,,,,Timing,REDTC,is the date of occurrence for,IS_TIMING_FOR,RETESTCD,,,,,Y,N,,,,
2026-03-31,C170618,3-4,,RE,RE.RETESTCD,SAWVOL_RE,Specific Airway Volume (RE),RETESTCD,,N,C111106,RETESTCD,,,C170618,SAWVOL,Topic,RETESTCD,is the code for the value in,IS_DECODED_BY,RETEST,,,,,Y,Y,,,EQ,
2026-03-31,C170618,3-4,,RE,RE.RETESTCD,SAWVOL_RE,Specific Airway Volume (RE),RETEST,,N,C111107,RETEST,,,C170618,Specific Airway Volume,Qualifier,RETEST,decodes the value in,DECODES,RETESTCD,,,,,Y,Y,,,,
2026-03-31,C170618,3-4,,RE,RE.RETESTCD,SAWVOL_RE,Specific Airway Volume (RE),REORRES,C70856,N,,,,,,,Qualifier,REORRES,is the result of the test in,IS_RESULT_OF,RETESTCD,float,8.0,8.3,3.0,Y,N,Collected,Investigator,,Y
